payment_id,order_id,customer_id,payment_date,payment_method,amount,currency,status,transaction_id,card_last_four,payment_processor
PAY_1898,1898,219,2024-01-05 15:00:10,credit_card,65.03,USD,completed,TXN_8148363070,7847,Braintree
PAY_1899,1899,496,2023-12-26 15:07:10,paypal,66.62,USD,completed,TXN_2856555294,,Square
PAY_1902,1902,1174,2024-10-20 14:53:10,paypal,205.31,USD,completed,TXN_1263329762,,Stripe
PAY_1903,1903,227,2025-03-07 14:36:10,paypal,41.91,USD,completed,TXN_3709993132,,PayPal
PAY_1904,1904,1428,2023-10-24 15:26:10,apple_pay,59.38,USD,completed,TXN_7523071957,,Adyen
PAY_1905,1905,1321,2024-02-19 14:45:10,apple_pay,244.24,USD,completed,TXN_1737722827,,PayPal
PAY_1906,1906,392,2024-09-27 15:28:10,credit_card,56.38,USD,completed,TXN_3678792141,5631,Stripe
PAY_1907,1907,1120,2025-09-08 15:02:10,apple_pay,54.46,USD,completed,TXN_3200858944,,Square
PAY_1908,1908,671,2025-02-11 15:33:10,paypal,45.14,USD,completed,TXN_4037213182,,Adyen
PAY_1909,1909,149,2025-05-21 15:15:10,credit_card,59.95,USD,completed,TXN_6624095807,3825,Stripe
PAY_1910,1910,1041,2025-05-24 15:25:10,credit_card,84.05,USD,completed,TXN_5254258933,9573,Adyen
PAY_1911,1911,1215,2025-07-10 15:32:10,paypal,132.02,USD,completed,TXN_7872678138,,Square
PAY_1912,1912,1361,2023-10-06 15:29:10,apple_pay,59.9,USD,completed,TXN_7995246956,,PayPal
PAY_1913,1913,781,2023-10-07 15:05:10,paypal,17.92,USD,completed,TXN_2154423973,,Stripe
PAY_1914,1914,1354,2024-03-16 15:22:10,google_pay,65.1,USD,completed,TXN_6957716339,,Square
PAY_1915,1915,1370,2024-07-08 15:35:10,bank_transfer,64.94,USD,completed,TXN_8806571231,,Stripe
PAY_1916,1916,1277,2024-02-09 14:56:10,credit_card,145.16,USD,completed,TXN_2925322867,7376,Square
PAY_1917,1917,744,2024-09-11 14:59:10,google_pay,179.91,USD,completed,TXN_4840263385,,Stripe
PAY_1918,1918,1044,2024-02-27 15:09:10,google_pay,115.36,USD,completed,TXN_5965681606,,Adyen
PAY_1919,1919,454,2023-10-31 15:08:10,credit_card,75.33,USD,completed,TXN_6168033917,6353,Braintree
PAY_1920,1920,266,2025-06-27 14:47:10,apple_pay,51.68,USD,completed,TXN_5535868643,,PayPal
PAY_1921,1921,465,2025-03-03 15:08:10,apple_pay,110.42,USD,completed,TXN_2628201895,,PayPal
PAY_1922,1922,1057,2024-04-01 14:57:10,credit_card,113.1,USD,completed,TXN_5916423884,4149,Square
PAY_1923,1923,97,2023-10-19 15:06:10,apple_pay,310.37,USD,completed,TXN_7691001891,,Adyen
PAY_1924,1924,626,2024-01-09 14:38:10,bank_transfer,191.7,USD,completed,TXN_6952755417,,Braintree
PAY_1925,1925,1355,2023-11-20 14:42:10,apple_pay,53.71,USD,completed,TXN_1911462316,,Stripe
PAY_1926,1926,711,2023-12-24 15:09:10,paypal,129.2,USD,completed,TXN_3170991077,,Square
PAY_1927,1927,1226,2024-04-13 15:23:10,bank_transfer,57.07,USD,completed,TXN_8312807816,,Stripe
PAY_1928,1928,229,2025-06-17 15:19:10,credit_card,176.46,USD,completed,TXN_6100495323,9225,PayPal
PAY_1929,1929,379,2025-06-10 15:09:10,google_pay,130.87,USD,completed,TXN_2067054503,,Adyen
PAY_1931,1931,1156,2024-12-04 15:26:10,bank_transfer,213.63,USD,completed,TXN_7364947596,,Stripe
PAY_1933,1933,957,2024-07-31 15:02:10,google_pay,83.75,USD,completed,TXN_2810108892,,Braintree
PAY_1934,1934,957,2024-12-10 14:58:10,google_pay,126.32,USD,completed,TXN_8203672308,,Stripe
PAY_1936,1936,1107,2023-11-10 15:34:10,google_pay,129.95,USD,completed,TXN_6392999112,,Stripe
PAY_1937,1937,649,2023-12-28 14:57:10,credit_card,234.99,USD,completed,TXN_3739606721,2366,Adyen
PAY_1938,1938,542,2024-03-16 14:49:10,bank_transfer,50.72,USD,completed,TXN_5849701063,,PayPal
PAY_1939,1939,1099,2024-03-28 15:07:10,paypal,24.35,USD,completed,TXN_9081025407,,PayPal
PAY_1940,1940,283,2025-06-17 15:04:10,paypal,165.82,USD,completed,TXN_8840873560,,Stripe
PAY_1941,1941,585,2024-07-05 15:29:10,apple_pay,160.48,USD,completed,TXN_4634627656,,PayPal
PAY_1942,1942,1099,2024-08-26 14:58:10,apple_pay,199.58,USD,completed,TXN_1129355490,,Stripe
PAY_1943,1943,919,2025-08-23 15:05:10,bank_transfer,57.33,USD,completed,TXN_3974038246,,Square
PAY_1944,1944,558,2024-07-30 15:11:10,paypal,207.48,USD,completed,TXN_8090152776,,Braintree
PAY_1945,1945,1217,2025-06-18 15:26:10,bank_transfer,136.39,USD,completed,TXN_8697552541,,Stripe
PAY_1946,1946,988,2024-08-02 14:54:10,google_pay,49.93,USD,completed,TXN_5351042718,,Square
PAY_1948,1948,686,2025-05-31 14:41:10,apple_pay,76.23,USD,completed,TXN_3166462185,,Adyen
PAY_1949,1949,381,2025-06-30 15:09:10,bank_transfer,68.55,USD,completed,TXN_2806393079,,PayPal
PAY_1950,1950,160,2025-03-24 15:21:10,bank_transfer,154.55,USD,completed,TXN_3546627971,,Stripe
PAY_1952,1952,198,2024-01-10 15:14:10,apple_pay,181.88,USD,completed,TXN_5679683806,,Stripe
PAY_1954,1954,930,2025-05-29 15:28:10,credit_card,98.19,USD,completed,TXN_6453561533,6067,PayPal
PAY_1955,1955,904,2023-12-12 15:02:10,paypal,62.09,USD,completed,TXN_8993679248,,Stripe
PAY_1956,1956,1027,2024-06-22 15:06:10,bank_transfer,25.14,USD,completed,TXN_7653891282,,PayPal
PAY_1957,1957,923,2025-01-13 15:25:10,apple_pay,25.3,USD,completed,TXN_3292811446,,PayPal
PAY_1958,1958,323,2025-04-10 15:07:10,bank_transfer,51.59,USD,completed,TXN_1031679681,,Square
PAY_1959,1959,911,2025-03-05 15:18:10,apple_pay,91.21,USD,completed,TXN_5820328003,,Square
PAY_1960,1960,333,2024-11-19 15:08:10,paypal,146.3,USD,completed,TXN_7207245198,,Adyen
PAY_1961,1961,953,2025-06-29 15:03:10,google_pay,64.2,USD,completed,TXN_2727927505,,Square
PAY_1962,1962,1157,2025-06-24 15:10:10,credit_card,23.48,USD,completed,TXN_5570972055,2814,Braintree
PAY_1963,1963,279,2024-12-13 15:27:10,credit_card,62.48,USD,completed,TXN_5899161457,9184,PayPal
PAY_1964,1964,1394,2024-12-13 15:28:10,google_pay,70.92,USD,completed,TXN_5044637815,,Adyen
PAY_1966,1966,294,2023-10-02 14:40:10,apple_pay,65.64,USD,completed,TXN_2923896765,,Braintree
PAY_1967,1967,807,2024-09-16 15:29:10,apple_pay,146.32,USD,completed,TXN_8557211238,,Square
PAY_1968,1968,81,2025-08-12 14:49:10,paypal,106.45,USD,completed,TXN_4158928859,,Adyen
PAY_1969,1969,273,2023-10-09 15:05:10,credit_card,72.67,USD,completed,TXN_3505624355,3311,PayPal
PAY_1970,1970,1278,2025-08-09 14:50:10,bank_transfer,74.03,USD,completed,TXN_8979824154,,Stripe
PAY_1972,1972,1453,2025-05-09 15:04:10,bank_transfer,42.65,USD,completed,TXN_2649933552,,Square
PAY_1973,1973,85,2025-02-13 15:09:10,paypal,115.96,USD,completed,TXN_7718769586,,Stripe
PAY_1974,1974,334,2024-01-03 15:20:10,apple_pay,217.23,USD,completed,TXN_1028737468,,Square
PAY_1975,1975,1489,2024-07-06 15:22:10,paypal,103.58,USD,completed,TXN_1017739382,,Square
PAY_1976,1976,989,2023-12-18 14:50:10,apple_pay,66.39,USD,completed,TXN_5019313762,,PayPal
PAY_1977,1977,1101,2024-11-21 14:51:10,apple_pay,58.47,USD,completed,TXN_6978407658,,Square
PAY_1978,1978,1494,2024-09-02 14:59:10,google_pay,69.77,USD,completed,TXN_9529958617,,PayPal
PAY_1979,1979,1353,2025-05-25 14:41:10,credit_card,174.69,USD,completed,TXN_6496008480,2845,Square
PAY_1981,1981,657,2023-12-06 15:22:10,apple_pay,44.75,USD,completed,TXN_6075603018,,Stripe
PAY_1982,1982,39,2025-03-13 15:15:10,bank_transfer,98.11,USD,completed,TXN_2085955520,,Adyen
PAY_1983,1983,1440,2025-04-07 15:09:10,credit_card,267.64,USD,completed,TXN_1280568632,5418,PayPal
PAY_1984,1984,630,2024-04-14 14:58:10,apple_pay,88.32,USD,completed,TXN_9790134773,,Braintree
PAY_1985,1985,313,2024-12-23 14:52:10,apple_pay,112.29,USD,completed,TXN_6364891731,,Braintree
PAY_1986,1986,1032,2025-01-25 15:34:10,paypal,177.47,USD,completed,TXN_1915663609,,Adyen
PAY_1987,1987,1497,2024-10-21 15:01:10,google_pay,56.37,USD,completed,TXN_5034043533,,Square
PAY_1988,1988,1224,2024-07-14 15:11:10,bank_transfer,108.83,USD,completed,TXN_2624278504,,Braintree
PAY_1989,1989,522,2024-08-04 15:14:10,credit_card,52.83,USD,completed,TXN_2163267200,7839,Adyen
PAY_1990,1990,245,2025-07-30 14:35:10,bank_transfer,281.08,USD,completed,TXN_1162564240,,Adyen
PAY_1991,1991,562,2025-06-20 15:17:10,credit_card,111.51,USD,completed,TXN_3390461339,7382,Adyen
PAY_1992,1992,364,2024-09-14 14:58:10,google_pay,75.81,USD,completed,TXN_3743076358,,Square
PAY_1994,1994,1155,2025-05-08 15:28:10,apple_pay,71.36,USD,completed,TXN_4765129259,,Stripe
PAY_1995,1995,1482,2025-05-05 15:30:10,google_pay,85.05,USD,completed,TXN_9882389476,,Stripe
PAY_1996,1996,11,2024-06-06 14:59:10,google_pay,146.68,USD,completed,TXN_2928673140,,Adyen
PAY_1997,1997,4,2023-11-13 14:59:10,bank_transfer,197.45,USD,completed,TXN_7450040528,,Braintree
PAY_1999,1999,730,2024-04-17 15:17:10,bank_transfer,36.05,USD,completed,TXN_5652532422,,PayPal
PAY_2000,2000,441,2025-06-26 14:37:10,apple_pay,61.02,USD,completed,TXN_7868180501,,PayPal
PAY_2001,2001,234,2024-11-29 15:26:10,credit_card,70.72,USD,completed,TXN_1405376355,8144,PayPal
PAY_2002,2002,293,2025-06-27 14:50:10,credit_card,84.67,USD,completed,TXN_9065017786,4994,Square
PAY_2003,2003,1476,2024-09-21 15:00:10,apple_pay,38.42,USD,completed,TXN_8839590685,,Adyen
PAY_2004,2004,115,2025-09-24 14:54:10,google_pay,186.14,USD,completed,TXN_2533571301,,Stripe
PAY_2006,2006,982,2024-04-12 14:49:10,google_pay,119.69,USD,completed,TXN_1646785595,,PayPal
PAY_2007,2007,447,2024-08-26 15:21:10,credit_card,136.61,USD,completed,TXN_4310655101,3738,PayPal
PAY_2008,2008,726,2024-07-05 14:58:10,paypal,97.4,USD,completed,TXN_6248484864,,PayPal
PAY_2009,2009,407,2024-08-11 14:44:10,bank_transfer,179.44,USD,completed,TXN_8389298299,,Square
PAY_2011,2011,702,2025-04-20 15:01:10,apple_pay,24.71,USD,completed,TXN_4121778228,,PayPal
PAY_2012,2012,267,2024-09-09 14:41:10,google_pay,94.2,USD,completed,TXN_2724888775,,PayPal
PAY_2013,2013,1242,2024-10-09 15:34:10,apple_pay,49.97,USD,completed,TXN_2981758626,,PayPal
PAY_2014,2014,201,2024-09-19 14:53:10,bank_transfer,37.99,USD,completed,TXN_1067679485,,PayPal
PAY_2015,2015,281,2023-10-20 14:57:10,bank_transfer,166.73,USD,completed,TXN_4386971645,,Square
PAY_2017,2017,1243,2024-05-10 15:12:10,google_pay,115.66,USD,completed,TXN_5837531666,,Square
PAY_2018,2018,369,2024-09-17 15:29:10,apple_pay,104.0,USD,completed,TXN_1784597036,,Stripe
PAY_2019,2019,687,2024-10-16 15:00:10,paypal,95.99,USD,completed,TXN_4057969726,,Adyen
PAY_2021,2021,863,2024-03-29 15:23:10,google_pay,112.01,USD,completed,TXN_1490674868,,Stripe
PAY_2023,2023,224,2025-05-03 15:14:10,paypal,138.05,USD,completed,TXN_8676836721,,Stripe
PAY_2024,2024,115,2025-05-25 15:25:10,paypal,18.54,USD,completed,TXN_7343419839,,Braintree
PAY_2025,2025,1122,2025-09-14 14:55:10,google_pay,30.1,USD,completed,TXN_9752553647,,Adyen
PAY_2026,2026,292,2025-09-12 15:09:10,paypal,66.97,USD,completed,TXN_2901169953,,Square
PAY_2027,2027,1089,2024-06-25 14:54:10,credit_card,18.08,USD,completed,TXN_3400605378,8405,Stripe
PAY_2029,2029,1272,2024-08-24 14:41:10,credit_card,139.51,USD,completed,TXN_8307244703,9763,PayPal
PAY_2032,2032,3,2024-08-06 14:55:10,credit_card,176.56,USD,completed,TXN_7726479585,9779,Adyen
PAY_2033,2033,1424,2023-10-03 14:47:10,paypal,55.92,USD,completed,TXN_8671908550,,PayPal
PAY_2034,2034,1207,2025-06-19 14:41:10,google_pay,61.92,USD,completed,TXN_8056296082,,PayPal
PAY_2035,2035,1030,2023-11-11 15:26:10,apple_pay,33.55,USD,completed,TXN_1706736761,,Adyen
PAY_2037,2037,1261,2024-10-17 14:51:10,google_pay,94.23,USD,completed,TXN_3674392601,,Square
PAY_2038,2038,935,2024-03-28 15:21:10,google_pay,107.09,USD,completed,TXN_9596312188,,Square
PAY_2039,2039,317,2025-03-07 14:48:10,credit_card,25.18,USD,completed,TXN_6540042613,3810,Square
PAY_2040,2040,218,2024-12-19 15:23:10,paypal,215.4,USD,completed,TXN_6155231544,,Stripe
PAY_2041,2041,1398,2025-07-14 14:48:10,apple_pay,67.06,USD,completed,TXN_9384455894,,Stripe
PAY_2043,2043,455,2025-03-23 15:34:10,credit_card,138.08,USD,completed,TXN_8656566352,4139,Adyen
PAY_2044,2044,162,2024-11-29 15:29:10,paypal,161.3,USD,completed,TXN_4611723630,,Square
PAY_2045,2045,1088,2025-08-16 14:40:10,credit_card,136.0,USD,completed,TXN_3746802401,2979,Stripe
PAY_2046,2046,638,2023-11-17 15:00:10,credit_card,233.02,USD,completed,TXN_4476242447,7957,Braintree
PAY_2047,2047,973,2024-02-22 14:47:10,bank_transfer,240.11,USD,completed,TXN_2855883192,,PayPal
PAY_2048,2048,611,2024-07-26 15:28:10,apple_pay,28.0,USD,completed,TXN_3186284917,,Adyen
PAY_2049,2049,25,2024-11-06 14:51:10,google_pay,88.05,USD,completed,TXN_2613836356,,Stripe
PAY_2050,2050,1469,2024-04-07 15:15:10,bank_transfer,98.02,USD,completed,TXN_4461467586,,PayPal
PAY_2052,2052,572,2024-10-11 15:04:10,apple_pay,241.56,USD,completed,TXN_4422742325,,Adyen
PAY_2053,2053,1407,2024-09-12 14:56:10,google_pay,218.14,USD,completed,TXN_8046748048,,Adyen
PAY_2054,2054,1419,2024-03-03 15:07:10,apple_pay,169.35,USD,completed,TXN_3305683101,,Adyen
PAY_2056,2056,1360,2023-11-11 14:39:10,paypal,55.59,USD,completed,TXN_5559172361,,Braintree
PAY_2057,2057,273,2024-06-09 14:57:10,bank_transfer,103.93,USD,completed,TXN_4000957669,,Stripe
PAY_2058,2058,924,2024-08-27 15:23:10,bank_transfer,70.16,USD,completed,TXN_9620447301,,Square
PAY_2059,2059,287,2025-04-22 15:20:10,google_pay,101.29,USD,completed,TXN_9117152835,,Stripe
PAY_2060,2060,904,2024-07-06 14:38:10,paypal,82.46,USD,completed,TXN_3563735330,,Square
PAY_2061,2061,1471,2024-06-26 15:33:10,google_pay,58.82,USD,completed,TXN_6635276635,,Stripe
PAY_2062,2062,346,2025-06-27 14:48:10,credit_card,60.94,USD,completed,TXN_9721592900,1910,Adyen
PAY_2063,2063,667,2024-05-24 15:13:10,apple_pay,45.02,USD,completed,TXN_5023570393,,Stripe
PAY_2066,2066,285,2024-04-10 15:08:10,google_pay,280.8,USD,completed,TXN_9634285334,,Square
PAY_2067,2067,970,2024-08-05 15:11:10,bank_transfer,109.05,USD,completed,TXN_9485571210,,Stripe
PAY_2069,2069,1284,2025-08-28 15:23:10,google_pay,57.37,USD,completed,TXN_4703983747,,Stripe
PAY_2071,2071,998,2025-05-16 15:25:10,apple_pay,55.07,USD,completed,TXN_7150243233,,Braintree
PAY_2073,2073,24,2024-07-18 15:03:10,apple_pay,37.53,USD,completed,TXN_8168128270,,Square
PAY_2074,2074,1455,2024-10-05 14:46:10,bank_transfer,138.28,USD,completed,TXN_1167277220,,Stripe
PAY_2075,2075,346,2025-04-13 15:11:10,bank_transfer,67.0,USD,completed,TXN_6688916873,,Stripe
PAY_2076,2076,1029,2023-10-25 14:38:10,paypal,195.69,USD,completed,TXN_1255902983,,Adyen
PAY_2077,2077,1142,2025-06-03 15:24:10,google_pay,340.33,USD,completed,TXN_7530791956,,Square
PAY_2078,2078,1268,2025-05-05 15:21:10,google_pay,60.65,USD,completed,TXN_6730870400,,PayPal
PAY_2079,2079,949,2023-10-27 15:20:10,paypal,154.17,USD,completed,TXN_2680104033,,Adyen
PAY_2080,2080,825,2025-03-20 15:31:10,paypal,160.65,USD,completed,TXN_3143982045,,Square
PAY_2081,2081,541,2024-02-12 15:12:10,apple_pay,57.88,USD,completed,TXN_1247942562,,Stripe
PAY_2082,2082,742,2024-05-07 15:01:10,bank_transfer,133.29,USD,completed,TXN_7060267742,,Adyen
PAY_2083,2083,1187,2024-05-31 15:29:10,google_pay,147.0,USD,completed,TXN_3376692808,,Adyen
PAY_2084,2084,1206,2024-02-29 15:04:10,credit_card,138.0,USD,completed,TXN_5552647810,8244,Braintree
PAY_2085,2085,973,2024-06-07 14:53:10,google_pay,56.8,USD,completed,TXN_5092863754,,Square
PAY_2086,2086,1153,2024-02-02 14:56:10,paypal,55.22,USD,completed,TXN_1858031832,,Square
PAY_2087,2087,666,2024-04-04 15:13:10,apple_pay,231.67,USD,completed,TXN_7352639364,,PayPal
PAY_2088,2088,843,2025-01-20 14:54:10,paypal,254.08,USD,completed,TXN_5507733969,,Stripe
PAY_2089,2089,116,2024-10-14 15:29:10,credit_card,103.03,USD,completed,TXN_1360284517,9457,Braintree
PAY_2090,2090,598,2024-10-24 15:33:10,credit_card,214.77,USD,completed,TXN_9513253751,5795,Stripe
PAY_2091,2091,1084,2025-08-12 15:31:10,apple_pay,46.16,USD,completed,TXN_4611999250,,Braintree
PAY_2092,2092,516,2024-12-09 14:36:10,bank_transfer,93.62,USD,completed,TXN_3382808970,,Stripe
PAY_2094,2094,1423,2025-02-03 15:27:10,apple_pay,158.27,USD,completed,TXN_2904384224,,Adyen
PAY_2095,2095,1319,2024-05-24 15:22:10,bank_transfer,187.41,USD,completed,TXN_1994014278,,PayPal
PAY_2096,2096,1318,2024-01-10 14:48:10,credit_card,41.95,USD,completed,TXN_5343787971,5009,Stripe
PAY_2097,2097,1084,2024-09-19 14:46:10,apple_pay,106.47,USD,completed,TXN_6532293261,,Braintree
PAY_2098,2098,769,2025-06-07 14:58:10,credit_card,215.13,USD,completed,TXN_5327523480,3708,Stripe
PAY_2100,2100,694,2024-11-25 14:42:10,bank_transfer,186.21,USD,completed,TXN_3401096889,,Stripe
PAY_2101,2101,80,2024-07-07 15:13:10,google_pay,72.52,USD,completed,TXN_2809427863,,Stripe
PAY_2102,2102,456,2025-02-25 14:55:10,apple_pay,24.97,USD,completed,TXN_6670444707,,Stripe
PAY_2103,2103,619,2024-02-21 15:18:10,paypal,69.51,USD,completed,TXN_5737408414,,Braintree
PAY_2104,2104,1203,2023-11-03 15:23:10,bank_transfer,152.24,USD,completed,TXN_9854472923,,Square
PAY_2105,2105,66,2024-05-14 15:12:10,paypal,136.26,USD,completed,TXN_1664027136,,Braintree
PAY_2106,2106,187,2024-07-06 14:36:10,bank_transfer,59.05,USD,completed,TXN_9562677831,,Square
PAY_2107,2107,50,2024-05-11 15:21:10,credit_card,155.38,USD,completed,TXN_6948663835,9454,Stripe
PAY_2108,2108,166,2024-08-10 15:15:10,credit_card,141.25,USD,completed,TXN_5183505346,4660,Square
PAY_2109,2109,1106,2025-05-28 14:37:10,paypal,165.52,USD,completed,TXN_8136876168,,Stripe
PAY_2110,2110,1306,2024-09-26 15:35:10,credit_card,131.53,USD,completed,TXN_1041423021,7940,Adyen
PAY_2111,2111,966,2024-04-05 15:23:10,credit_card,90.74,USD,completed,TXN_1866173245,9474,PayPal
PAY_2112,2112,1420,2024-12-10 15:30:10,google_pay,117.81,USD,completed,TXN_3889088801,,Adyen
PAY_2115,2115,326,2024-08-12 15:30:10,credit_card,147.01,USD,completed,TXN_6308934320,1319,Adyen
PAY_2116,2116,35,2025-03-11 15:13:10,bank_transfer,15.16,USD,completed,TXN_8187147009,,Square
PAY_2117,2117,1328,2025-03-08 14:58:10,bank_transfer,96.78,USD,completed,TXN_6122961296,,PayPal
PAY_2118,2118,682,2024-12-21 15:31:10,bank_transfer,138.13,USD,completed,TXN_9929166055,,PayPal
PAY_2119,2119,141,2024-09-03 15:32:10,bank_transfer,82.28,USD,completed,TXN_3803252992,,PayPal
PAY_2120,2120,425,2025-05-29 15:32:10,credit_card,178.42,USD,completed,TXN_6572898453,8539,Adyen
PAY_2121,2121,776,2025-06-08 15:04:10,paypal,49.63,USD,completed,TXN_9114149093,,Square
PAY_2122,2122,1389,2025-03-30 15:20:10,paypal,62.52,USD,completed,TXN_1821490714,,Adyen
PAY_2124,2124,321,2025-05-07 14:35:10,apple_pay,48.3,USD,completed,TXN_8310393208,,Stripe
PAY_2126,2126,1033,2023-10-14 15:05:10,paypal,34.92,USD,completed,TXN_8131734434,,Square
PAY_2127,2127,567,2024-05-05 14:57:10,google_pay,57.18,USD,completed,TXN_3363360870,,Adyen
PAY_2128,2128,350,2025-07-03 14:45:10,paypal,45.96,USD,completed,TXN_5617741117,,Square
PAY_2130,2130,1129,2023-11-06 15:10:10,apple_pay,153.24,USD,completed,TXN_9589216227,,Square
PAY_2131,2131,948,2023-10-23 15:21:10,paypal,112.45,USD,completed,TXN_3681820809,,Stripe
PAY_2133,2133,474,2024-08-27 15:32:10,bank_transfer,157.98,USD,completed,TXN_1742582882,,PayPal
PAY_2134,2134,1141,2024-03-15 15:28:10,apple_pay,64.47,USD,completed,TXN_7105786707,,Braintree
PAY_2135,2135,920,2024-06-04 15:24:10,bank_transfer,56.92,USD,completed,TXN_9356964432,,Adyen
PAY_2136,2136,527,2024-10-09 14:44:10,paypal,184.4,USD,completed,TXN_1747858676,,PayPal
PAY_2137,2137,505,2025-08-21 14:37:10,google_pay,153.53,USD,completed,TXN_7184107861,,Adyen
PAY_2139,2139,344,2024-11-25 15:00:10,apple_pay,90.07,USD,completed,TXN_2016738817,,Braintree
PAY_2140,2140,1117,2025-06-18 14:40:10,credit_card,194.2,USD,completed,TXN_8612428385,5970,Stripe
PAY_2141,2141,1402,2024-07-14 15:23:10,paypal,75.63,USD,completed,TXN_5405361395,,Square
PAY_2142,2142,882,2024-09-07 15:18:10,apple_pay,148.08,USD,completed,TXN_1755667406,,Square
PAY_2143,2143,888,2024-05-30 15:07:10,bank_transfer,83.39,USD,completed,TXN_2157921427,,PayPal
PAY_2144,2144,140,2024-09-02 14:43:10,google_pay,157.32,USD,completed,TXN_1280807039,,Stripe
PAY_2145,2145,44,2024-02-19 15:34:10,bank_transfer,72.27,USD,completed,TXN_4114789879,,Adyen
PAY_2148,2148,734,2024-12-06 14:54:10,paypal,186.74,USD,completed,TXN_1680238573,,Square
PAY_2149,2149,42,2024-03-18 15:23:10,paypal,32.71,USD,completed,TXN_5306765430,,Braintree
PAY_2150,2150,1264,2024-07-02 15:21:10,credit_card,111.05,USD,completed,TXN_5752290312,8076,Square
PAY_2151,2151,1225,2024-08-29 14:50:10,paypal,28.53,USD,completed,TXN_2111050188,,Adyen
PAY_2152,2152,404,2025-02-16 14:58:10,google_pay,100.38,USD,completed,TXN_9729138341,,Stripe
PAY_2153,2153,673,2023-12-14 14:41:10,paypal,168.61,USD,completed,TXN_9222906002,,Braintree
PAY_2154,2154,1168,2024-03-17 15:07:10,paypal,48.47,USD,completed,TXN_1887349194,,Adyen
PAY_2155,2155,1476,2023-11-22 15:31:10,apple_pay,317.78,USD,completed,TXN_3893468634,,Stripe
PAY_2156,2156,871,2024-12-30 15:17:10,credit_card,157.66,USD,completed,TXN_7425300626,2127,Braintree
PAY_2157,2157,1171,2024-11-15 14:50:10,paypal,132.06,USD,completed,TXN_1287206552,,Adyen
PAY_2158,2158,1218,2024-08-18 15:04:10,google_pay,117.65,USD,completed,TXN_7567768530,,Square
PAY_2160,2160,1180,2023-10-15 14:39:10,paypal,190.99,USD,completed,TXN_6686244078,,Braintree
PAY_2161,2161,197,2024-10-08 14:52:10,google_pay,129.12,USD,completed,TXN_4550352935,,Adyen
PAY_2162,2162,629,2025-05-13 14:52:10,google_pay,86.06,USD,completed,TXN_3806194994,,Square
PAY_2164,2164,881,2023-11-08 14:47:10,bank_transfer,279.59,USD,completed,TXN_4128863734,,Braintree
PAY_2165,2165,141,2024-11-29 14:40:10,bank_transfer,195.79,USD,completed,TXN_3970514299,,Braintree
PAY_2166,2166,1272,2024-06-10 14:51:10,credit_card,106.15,USD,completed,TXN_8684362432,3980,Adyen
PAY_2167,2167,959,2024-06-12 15:13:10,paypal,189.43,USD,completed,TXN_6203331343,,Braintree
PAY_2168,2168,252,2025-01-31 15:28:10,paypal,53.42,USD,completed,TXN_3056576605,,PayPal
PAY_2169,2169,864,2024-05-04 14:59:10,bank_transfer,72.36,USD,completed,TXN_6187953965,,Square
PAY_2170,2170,697,2024-08-12 15:00:10,paypal,195.11,USD,completed,TXN_3416650220,,Braintree
PAY_2171,2171,1351,2025-01-17 15:13:10,paypal,149.97,USD,completed,TXN_4829010067,,Stripe
PAY_2172,2172,1329,2024-04-26 14:52:10,bank_transfer,180.05,USD,completed,TXN_6258933690,,Stripe
PAY_2173,2173,1245,2024-05-05 15:27:10,google_pay,104.03,USD,completed,TXN_4151806098,,Braintree
PAY_2174,2174,32,2023-10-18 15:25:10,bank_transfer,39.62,USD,completed,TXN_2644773543,,PayPal
PAY_2175,2175,216,2024-05-13 14:45:10,credit_card,121.01,USD,completed,TXN_7129566139,4916,Braintree
PAY_2177,2177,733,2024-04-05 14:42:10,credit_card,59.87,USD,completed,TXN_9975818911,1508,Square
PAY_2178,2178,291,2025-01-15 15:06:10,google_pay,231.1,USD,completed,TXN_3720990378,,Square
PAY_2179,2179,275,2023-11-18 15:19:10,apple_pay,29.08,USD,completed,TXN_6242258615,,PayPal
PAY_2180,2180,1190,2025-07-27 14:43:10,google_pay,96.9,USD,completed,TXN_5115256686,,PayPal
PAY_2181,2181,750,2024-01-25 15:13:10,paypal,49.7,USD,completed,TXN_7297564537,,PayPal
PAY_2182,2182,1367,2025-01-23 14:45:10,apple_pay,98.72,USD,completed,TXN_1394754784,,Adyen
PAY_2183,2183,991,2025-06-28 14:51:10,credit_card,65.6,USD,completed,TXN_6984883095,5903,PayPal
PAY_2184,2184,59,2024-10-10 15:27:10,bank_transfer,67.45,USD,completed,TXN_4967693931,,PayPal
PAY_2186,2186,1211,2025-07-01 14:53:10,paypal,89.16,USD,completed,TXN_3720532933,,Adyen
PAY_2187,2187,1270,2024-11-17 14:37:10,bank_transfer,70.3,USD,completed,TXN_9462859407,,Adyen
PAY_2189,2189,1278,2025-02-04 15:14:10,apple_pay,100.12,USD,completed,TXN_2770727291,,PayPal
PAY_2190,2190,1014,2023-12-28 15:31:10,google_pay,67.17,USD,completed,TXN_4219803915,,Square
PAY_2192,2192,619,2024-11-09 15:32:10,google_pay,161.17,USD,completed,TXN_2083972886,,PayPal
PAY_2193,2193,647,2024-09-06 15:01:10,bank_transfer,134.51,USD,completed,TXN_3835537135,,Adyen
PAY_2194,2194,844,2025-03-03 15:01:10,credit_card,96.66,USD,completed,TXN_9505319955,9460,PayPal
