session_id,customer_id,session_date,device_type,browser,source,landing_page,page_views,session_duration_seconds,is_bounce,converted,ip_address
bea55ff2-f6a4-4447-b189-40b5bb805c9c,291.0,2025-01-10 14:35:12,mobile,Firefox,instagram,/categories,6,3585,False,False,133.146.172.219
c86a96fe-6b6d-440d-909f-7fcc11b4874d,722.0,2024-12-29 14:35:12,desktop,Chrome,facebook,/cart,12,1218,False,False,39.139.100.253
5eec8f4e-8db8-4173-8f18-ce47bc20ee41,1310.0,2025-01-24 14:35:12,desktop,Safari,direct,/search,19,1902,False,False,232.60.155.91
cf539bfd-78c5-4349-b50a-b4df474d13f5,823.0,2025-02-12 14:35:12,desktop,Chrome,google,/categories,1,133,True,False,145.84.217.111
79e9708e-3f2b-47bd-9ec2-dde05625b50c,,2024-12-08 14:35:12,desktop,Safari,direct,/categories,1,1710,True,False,1.204.241.169
be0489f2-299f-4189-a220-ab9ae9bb15aa,,2025-04-15 14:35:12,tablet,Chrome,direct,/search,1,3238,True,False,169.147.199.244
7a84e5e8-e108-460f-a025-12ddb361279d,69.0,2025-05-28 14:35:12,mobile,Safari,direct,/products,1,752,True,False,225.3.99.52
f61de6a9-77e0-4b30-bcaa-a353c7988c8e,399.0,2025-08-14 14:35:12,mobile,Firefox,direct,/categories,13,2205,False,False,146.164.131.211
896909a6-9d53-4e8a-aa3a-d7b2cf6754b5,666.0,2025-06-04 14:35:12,mobile,Safari,direct,/cart,17,354,False,False,122.170.184.186
76e0e33c-760a-476e-9b2f-6d2b7e2ffc1d,386.0,2025-06-24 14:35:12,tablet,Chrome,direct,/categories,12,1511,False,False,165.99.68.36
8350463f-9fa1-48be-9842-d75215117bb2,,2025-08-29 14:35:12,desktop,Chrome,google,/products,12,2668,False,False,247.55.242.224
bbe3b75b-bc60-4db4-8a2d-6f09fcb0655a,,2025-04-02 14:35:12,desktop,Chrome,direct,/products,3,2055,False,False,84.178.122.37
79a8d3d5-4b69-4636-a28c-ec4e237972f5,,2025-07-01 14:35:12,tablet,Chrome,direct,/,1,309,True,False,210.152.159.128
ca6c044c-3fac-4c4a-a2e8-b2cb14bd789f,,2025-01-09 14:35:12,desktop,Edge,facebook,/,7,1500,False,False,158.73.229.101
6d0d86dd-4044-4958-805f-6c131729efdf,,2024-12-10 14:35:12,desktop,Chrome,google,/search,4,913,False,False,78.60.135.201
059a6324-0bb0-48f1-9227-02fc48721d6e,1046.0,2025-08-16 14:35:12,mobile,Chrome,google,/,1,2534,True,False,204.166.167.186
944fb12c-6896-4287-89af-1cec0701e906,1013.0,2024-09-28 14:35:12,desktop,Chrome,email,/checkout,1,1786,True,False,13.26.151.41
439d04d2-b5d4-4514-8075-7d521cf2b729,882.0,2025-05-19 14:35:12,desktop,Chrome,direct,/cart,18,1777,False,False,26.69.176.182
e2bf0815-152b-48b7-940d-d3643349a10e,395.0,2025-06-29 14:35:12,mobile,Safari,email,/search,15,2261,False,False,153.129.159.117
2107f94c-fe39-4531-9243-e5bb211af8de,,2025-05-29 14:35:12,mobile,Chrome,referral,/,3,314,False,False,175.197.197.188
84e67e84-aa65-4925-a185-f3f9212edbb0,590.0,2024-12-29 14:35:12,mobile,Edge,facebook,/checkout,1,1774,True,True,79.114.181.114
9a8276b5-571b-449a-93a2-cab2dcb2b43f,,2025-05-26 14:35:12,mobile,Firefox,direct,/products,5,3219,False,False,74.151.214.137
c8612ca9-3540-45d2-a64e-f9d1905bb1f0,1354.0,2024-10-23 14:35:12,desktop,Safari,instagram,/categories,17,403,False,False,116.177.130.177
6e451456-021c-447b-b465-5baea8fb6152,1384.0,2025-04-21 14:35:12,desktop,Chrome,google,/categories,5,725,False,False,104.113.252.168
62c27360-f2eb-46b9-85ad-995fdb669ff3,507.0,2025-09-08 14:35:12,mobile,Edge,direct,/categories,1,2150,True,False,60.45.59.164
814193f8-8b5e-4ed2-9e78-38981ab12ade,458.0,2024-09-28 14:35:12,desktop,Safari,referral,/,3,435,False,False,166.18.239.76
c01c8d3f-59c7-4a42-aa4c-8d98dedbae7c,,2025-06-29 14:35:12,tablet,Firefox,google,/checkout,15,270,False,False,158.137.113.50
44b579df-7f98-41d2-9f2c-d94cd85f4071,277.0,2025-01-23 14:35:12,desktop,Edge,direct,/products,19,3565,False,False,177.183.229.86
d72cbb06-a1e6-4ab7-bb95-f65033efadbe,376.0,2025-09-01 14:35:12,desktop,Chrome,direct,/,1,286,True,False,98.64.192.55
23bf7b32-f9a4-434f-b5ef-1b66223c719f,,2025-01-02 14:35:12,mobile,Chrome,direct,/categories,3,2857,False,False,21.36.251.131
73bc8dec-40a1-4a61-bf2d-7d9c072b0f6d,444.0,2025-01-31 14:35:12,desktop,Safari,direct,/cart,13,439,False,False,58.189.134.48
5b6d35a8-1542-44de-a31f-2c2183a516e4,838.0,2024-11-15 14:35:12,mobile,Safari,facebook,/cart,7,768,False,False,9.138.121.46
adf863e9-66ac-4baa-ad8e-e96e8eb4a161,,2025-02-27 14:35:12,mobile,Chrome,facebook,/categories,6,1578,False,False,192.244.210.129
1f8b69f8-38e2-48b9-b6d0-94b04bfcc8e3,,2025-02-16 14:35:12,mobile,Chrome,referral,/categories,1,894,True,False,241.45.234.3
4f4f67f7-638b-4018-926e-de288064ebda,,2025-09-05 14:35:12,desktop,Firefox,google,/cart,6,578,False,False,138.111.143.140
dd7bf356-8050-4a5a-b5aa-e29cb81e8654,,2025-06-26 14:35:12,desktop,Safari,google,/checkout,1,1517,True,False,218.68.80.110
bd99b820-d165-43af-b50f-499594aa18dd,1232.0,2025-04-23 14:35:12,mobile,Safari,google,/categories,20,3143,False,False,55.116.93.223
2297ee56-c484-4db2-9957-c803028f0d3a,1079.0,2025-01-25 14:35:12,mobile,Chrome,direct,/,1,211,True,False,40.177.26.82
56470c0b-34ea-43b3-bb3b-6110fe3f9f6d,1445.0,2025-03-23 14:35:12,mobile,Edge,referral,/cart,15,3581,False,False,244.85.145.37
7851abe3-9d80-48db-b9c6-e5ad6ac07ced,1295.0,2024-10-06 14:35:12,mobile,Firefox,facebook,/,14,2767,False,False,234.6.53.14
b5d702a9-4e58-4535-b6f7-b9f988893935,504.0,2024-11-27 14:35:12,mobile,Chrome,referral,/cart,16,520,False,False,109.183.237.35
1abc17ca-113b-4727-a946-6e50ba72dbf5,455.0,2025-06-09 14:35:12,mobile,Chrome,google,/checkout,6,144,False,False,142.196.42.153
bf602916-3a6c-4957-a4e2-b12aa1afcea9,138.0,2024-12-27 14:35:12,tablet,Safari,direct,/search,19,1402,False,True,200.101.111.196
b3fbccb8-4caa-49a4-90a3-12bc58250bbf,,2025-09-23 14:35:12,desktop,Chrome,instagram,/search,10,2762,False,False,18.137.252.201
e3cde6a5-c42e-46b9-9c33-ac5a5b5070d7,449.0,2024-12-25 14:35:12,mobile,Chrome,direct,/products,8,1277,False,False,181.221.130.229
24e5a68a-bec8-45b3-a9eb-f1e51158ebef,,2025-03-24 14:35:12,desktop,Safari,direct,/categories,2,3444,False,False,61.30.173.215
9ca9012d-32ec-4799-850d-3300bb432385,1206.0,2024-11-27 14:35:12,mobile,Firefox,google,/checkout,12,170,False,False,49.78.120.116
05a86746-d4b6-4067-a6a0-630a0b97a75f,1476.0,2025-07-03 14:35:12,tablet,Safari,facebook,/search,19,1505,False,False,106.173.174.214
906b9873-b8a3-40b4-9cea-27c01715e406,1079.0,2025-06-30 14:35:12,mobile,Firefox,direct,/cart,6,1636,False,False,148.44.111.56
4f19bb91-64c8-438e-aced-2447e3447500,136.0,2024-12-23 14:35:12,desktop,Chrome,direct,/categories,7,3177,False,False,233.183.127.69
a4f3ed9d-87b7-469a-b139-2d70cda117f0,1294.0,2025-04-15 14:35:12,mobile,Chrome,google,/search,7,1707,False,False,138.240.80.47
d0fbedc6-859d-432f-9671-0ce4743817f8,871.0,2025-08-29 14:35:12,desktop,Chrome,referral,/search,6,3385,False,False,5.58.98.227
04da6fe2-0a79-4ef5-ba29-ea6e5a29965d,,2025-07-26 14:35:12,mobile,Chrome,direct,/checkout,1,3407,True,False,158.202.229.253
5ac7dd30-7815-4360-bbd3-d851bb6bd411,489.0,2025-05-15 14:35:12,mobile,Safari,google,/cart,16,1219,False,False,226.56.207.16
f6126fe5-1f73-4a28-8a36-130c06f65fae,,2024-10-09 14:35:12,desktop,Safari,instagram,/,1,420,True,False,201.73.31.68
67de428d-4711-4658-b82b-7a838072c912,,2025-03-15 14:35:12,desktop,Chrome,google,/cart,1,2692,True,False,217.85.55.31
d9a01d18-7a06-46cc-9989-166ddad51118,,2025-05-20 14:35:12,tablet,Chrome,facebook,/,13,3211,False,False,220.196.97.118
0070f6ff-bb21-4cb4-b84d-803bd4f07ef9,1119.0,2025-09-19 14:35:12,mobile,Firefox,direct,/checkout,9,3590,False,False,22.140.53.105
de6b2f83-715a-4747-8874-c30e7e78df89,352.0,2025-01-25 14:35:12,desktop,Chrome,facebook,/cart,1,638,True,False,193.138.110.207
dbd6bb0b-9e66-4027-bf35-595a81bdb505,818.0,2025-04-18 14:35:12,desktop,Chrome,google,/,10,3391,False,False,66.67.143.67
9b7a0513-b268-4fe2-aaa2-2c58580126ff,1003.0,2025-06-23 14:35:12,desktop,Edge,google,/search,1,3576,True,False,38.147.163.249
c0856a34-96d4-4fdc-9cc1-5de0afe3ca69,,2025-08-29 14:35:12,mobile,Chrome,instagram,/search,18,2033,False,False,154.208.91.48
47577d00-ae66-4c7c-b86f-7b6e45a1547a,,2025-09-01 14:35:12,mobile,Edge,direct,/,1,1704,True,False,169.102.229.191
db00a5b7-76ae-463f-91e7-86b1f64881a5,149.0,2025-05-04 14:35:12,mobile,Chrome,direct,/,15,3432,False,False,144.60.70.6
d803eee7-b137-49d4-af9a-16ad22e2b17c,696.0,2025-07-30 14:35:12,mobile,Chrome,direct,/cart,16,3134,False,False,146.30.103.171
0e8e4359-cb27-4d87-82f0-62f449c64f18,629.0,2025-01-23 14:35:12,desktop,Chrome,google,/categories,1,1994,True,True,248.241.203.71
4155d6c8-157e-4ad6-9e50-8aeec1b4f7cb,,2025-08-04 14:35:12,desktop,Chrome,direct,/categories,1,3541,True,False,202.84.81.17
3bc18b1e-151d-4990-a942-942d6564162a,,2025-06-05 14:35:12,tablet,Safari,email,/products,1,987,True,False,135.238.227.50
972a5662-ff06-452c-be1f-48941d1ccab4,1357.0,2025-01-15 14:35:12,desktop,Safari,google,/cart,1,429,True,False,19.115.15.14
09bb8b69-cf37-4b22-bc83-05013beedeca,1057.0,2025-01-23 14:35:12,desktop,Safari,google,/products,1,2908,True,False,182.165.35.216
d8b9f55a-7122-4db3-9eac-1c519c0f356e,1298.0,2024-12-25 14:35:12,mobile,Chrome,direct,/,13,3248,False,False,44.136.34.28
d60765b2-3260-40fa-8cf4-1b2fc42765e2,1063.0,2025-01-25 14:35:12,mobile,Firefox,google,/cart,1,665,True,False,90.216.221.41
16eb5490-1c56-41aa-99a2-5c4e767735f3,847.0,2024-10-17 14:35:12,mobile,Chrome,google,/,1,204,True,False,55.37.255.20
e89d71fd-c2fb-424a-a1fd-9f383ee055f1,164.0,2025-07-09 14:35:12,mobile,Chrome,facebook,/categories,1,1398,True,False,95.103.5.242
733ad6fd-b2d0-4d14-a2e3-03b23180ff92,,2024-11-20 14:35:12,desktop,Chrome,google,/cart,1,1807,True,False,139.58.73.62
695bae6f-e080-4f83-81f9-cf54efecb7e1,,2025-08-27 14:35:12,tablet,Chrome,google,/search,17,1233,False,False,212.6.98.136
d90afc9f-bf1a-464d-9254-22fbb242e181,1028.0,2025-09-26 14:35:12,mobile,Firefox,direct,/,1,2386,True,False,138.181.111.154
5d7494ae-bf34-43fe-8570-0a900659dd66,443.0,2025-09-22 14:35:12,mobile,Chrome,google,/categories,5,2119,False,False,46.215.122.218
484bc58e-5026-41c2-b58e-8b9f4299122f,1342.0,2025-04-04 14:35:12,desktop,Safari,facebook,/,1,1957,True,False,103.128.223.70
af54d478-b513-40a5-9103-dc92818d5c7d,,2025-01-23 14:35:12,tablet,Chrome,email,/search,15,2332,False,False,213.60.38.20
c4bd6180-bd78-48ca-a242-0a3413d7f32f,1272.0,2025-07-11 14:35:12,mobile,Chrome,referral,/checkout,1,832,True,False,49.139.177.196
3f6d8abf-39dd-4c19-a4b2-4a3a26c22c98,1398.0,2025-01-13 14:35:12,mobile,Chrome,direct,/cart,9,315,False,False,185.223.207.68
e4af78d0-918d-4db8-9a63-03c416610b75,1287.0,2025-04-19 14:35:12,mobile,Safari,email,/cart,1,3159,True,False,13.53.243.142
5f3d1342-c934-4be0-b456-36fe793c6625,1114.0,2025-01-31 14:35:12,desktop,Chrome,google,/cart,1,2615,True,False,132.94.254.183
7020ea02-f104-4b36-a4eb-53be456166d1,482.0,2025-06-19 14:35:12,desktop,Safari,instagram,/search,1,2205,True,False,44.31.221.118
98531345-b29b-4343-bb90-77808ac402ec,770.0,2025-01-25 14:35:12,desktop,Chrome,direct,/categories,2,1060,False,False,237.48.115.6
3f70166f-147b-4e54-a574-a5107d7b87cb,750.0,2024-10-18 14:35:12,mobile,Chrome,instagram,/products,1,1203,True,False,124.214.33.175
7278f634-8dd4-409f-b440-d7dfe1b5311a,694.0,2025-05-12 14:35:12,mobile,Chrome,facebook,/checkout,3,348,False,False,32.158.89.88
55a0eabd-9c3a-4196-b0e3-46dfcd10c6d3,1171.0,2025-07-03 14:35:12,mobile,Edge,direct,/search,13,3370,False,False,74.162.178.193
ab98d4b9-4f06-4ca4-a92a-7a2243465185,1301.0,2025-02-18 14:35:12,mobile,Chrome,referral,/,13,1103,False,False,65.108.75.35
307dc1e9-4bcc-4ad6-93f9-9c44dd6feb8d,,2025-07-14 14:35:12,tablet,Chrome,direct,/search,15,947,False,False,189.153.125.118
a9eca6a6-71cf-41ac-9f31-0ac3ed84a634,,2025-09-10 14:35:12,desktop,Chrome,referral,/search,1,3137,True,False,39.242.176.12
a9cd1395-315d-4b90-975c-149a15690e69,,2024-11-27 14:35:12,mobile,Safari,email,/cart,1,1943,True,False,52.38.189.37
70d3ea1f-edb3-4bf3-a1da-3605ea361e39,,2025-01-19 14:35:12,mobile,Firefox,google,/categories,13,618,False,False,165.113.47.36
9539d2d3-64cc-4b6d-8e4c-44cb7867009e,1340.0,2025-08-20 14:35:12,desktop,Chrome,facebook,/categories,13,466,False,True,10.66.103.244
ba72475d-e9d7-4bc8-a89a-f269d08fb6ef,,2024-11-15 14:35:12,mobile,Edge,referral,/categories,1,2297,True,False,204.233.138.252
1f54a032-f0f0-4c23-b993-8bc1ec3262ae,1300.0,2024-11-11 14:35:12,mobile,Chrome,facebook,/search,5,1701,False,False,73.103.253.208
4bd7267c-fb11-4343-991b-de01f5ad71d1,,2025-05-30 14:35:12,desktop,Chrome,facebook,/,1,2250,True,False,223.233.213.91
9b534d22-a40d-47e4-9266-012e21d9576e,571.0,2025-09-24 14:35:12,mobile,Chrome,facebook,/checkout,7,1771,False,False,179.68.140.65
4ff7b631-50a2-46a9-839e-b3bf86445317,158.0,2025-08-16 14:35:12,mobile,Safari,direct,/cart,12,222,False,False,251.120.135.194
4cd635b4-36d3-446a-aaf5-7788c16b2fac,702.0,2025-02-28 14:35:12,mobile,Safari,direct,/categories,20,2373,False,False,81.97.210.142
2cf0bb3d-0168-48ce-8f5d-3011448b02cd,,2025-01-12 14:35:12,desktop,Firefox,referral,/,3,3259,False,True,74.226.32.231
341d6564-1815-413a-be61-8a69b9c7018f,,2025-04-20 14:35:12,desktop,Chrome,direct,/cart,20,1126,False,False,129.67.30.169
f993ec78-fdd6-4938-8e54-9ea95be8aafb,,2024-10-26 14:35:12,mobile,Safari,facebook,/checkout,13,83,False,False,47.199.108.117
a24a3196-43c9-4ea1-a31f-798831da4818,911.0,2025-03-25 14:35:12,mobile,Chrome,google,/categories,1,2165,True,True,92.182.58.16
26117882-94c7-41cf-bf28-d7679d5c09e1,480.0,2025-01-29 14:35:12,desktop,Chrome,google,/checkout,11,1889,False,False,136.12.178.144
5e31d87d-8b9c-4aeb-8f1d-17353b40ee25,1302.0,2025-09-10 14:35:12,desktop,Chrome,direct,/,2,1277,False,False,171.38.44.205
184e8978-9d9c-4476-ad7f-e5a13be237e5,,2025-05-06 14:35:12,mobile,Safari,instagram,/checkout,1,3163,True,False,10.229.236.177
bf788685-6d79-470c-b781-19274fa9c157,843.0,2025-08-01 14:35:12,desktop,Chrome,referral,/products,19,2969,False,False,244.27.1.179
73a2b7d5-9617-4389-9f89-c64334b9a945,,2025-07-14 14:35:12,desktop,Chrome,direct,/categories,9,2155,False,False,104.89.88.96
8f0ee7a2-0f99-4e0b-87d2-44f8f2202172,661.0,2024-11-21 14:35:12,desktop,Safari,direct,/cart,19,575,False,False,10.239.239.141
45c6b3ff-c56d-4289-a667-06c90719c5ab,,2025-02-04 14:35:12,mobile,Firefox,direct,/,1,2478,True,False,84.61.78.143
03797a60-bb51-4fa8-b8b1-d9216dfff6f5,291.0,2024-10-15 14:35:12,desktop,Chrome,email,/search,17,1464,False,False,115.28.124.52
1f30ba1f-020f-43df-b87c-b557875fcc7a,,2025-02-23 14:35:12,desktop,Chrome,email,/categories,16,3019,False,False,246.203.200.96
850cb262-84db-4ea6-b364-6a3891eda8fb,1338.0,2025-03-23 14:35:12,desktop,Edge,google,/cart,1,812,True,False,75.188.49.103
2ee6a80d-5ec9-4a78-8e76-a5b3595a3119,,2024-11-14 14:35:12,tablet,Safari,google,/cart,20,3403,False,False,212.64.125.42
8aff5ef1-b293-47c7-89c4-5270d82605ed,1019.0,2024-12-21 14:35:12,mobile,Safari,direct,/search,16,1678,False,False,174.253.225.2
1f52c422-c3fd-41ee-bbc4-d988cc0b4830,559.0,2025-09-14 14:35:12,desktop,Chrome,facebook,/,1,2388,True,False,152.166.82.8
0177d66c-788e-43f5-987f-f1f7f0ba2215,,2025-05-28 14:35:12,mobile,Chrome,google,/checkout,13,1131,False,False,100.120.55.141
db5f4865-de25-46c2-9fd6-82f816aa8144,126.0,2025-04-17 14:35:12,desktop,Safari,instagram,/search,8,2456,False,False,218.41.215.28
feca2289-9e9b-4b66-8fda-0a8ae404dc37,,2025-03-04 14:35:12,desktop,Firefox,google,/checkout,11,1635,False,False,142.29.176.46
130bbeb9-e4f8-4774-b174-7e755c7b78fe,,2025-05-16 14:35:12,tablet,Chrome,google,/products,6,1274,False,False,154.81.212.224
36e69c27-bf71-463f-a673-0626a6a3c7e7,,2024-11-16 14:35:12,mobile,Safari,google,/products,1,2457,True,False,31.236.236.19
540a5629-ab9c-4f81-9c18-54263722fbe8,663.0,2024-10-24 14:35:12,desktop,Safari,google,/products,11,1309,False,False,58.93.49.152
d35e92c2-4051-4a09-8047-82231c516313,49.0,2025-03-09 14:35:12,mobile,Safari,direct,/search,1,2530,True,False,31.120.93.73
34ceb988-f6b1-4448-bbcc-ae7251e88f24,,2025-08-31 14:35:12,desktop,Chrome,direct,/search,20,1808,False,False,152.226.61.232
dea1b0d0-9039-45b3-b00a-76ee0067b88a,378.0,2024-11-05 14:35:12,desktop,Chrome,instagram,/categories,1,2237,True,False,137.151.141.137
d8393b7c-07d2-4938-a51b-951a8683f004,,2024-10-07 14:35:12,desktop,Safari,google,/cart,8,57,False,False,23.150.249.183
6263c27a-48bd-4424-940b-bf49ea0c5274,114.0,2025-03-09 14:35:12,mobile,Chrome,referral,/,1,406,True,False,152.44.51.16
34f937dc-dc66-41ce-901c-0b2e0e0fe069,1427.0,2025-01-11 14:35:12,mobile,Chrome,facebook,/checkout,12,2342,False,False,80.55.140.138
07727be0-5df2-406e-aa80-7658221ac8a5,,2024-10-14 14:35:12,mobile,Chrome,direct,/categories,7,2432,False,False,133.188.229.77
65f4c2fa-bde6-4a82-ae3d-e8b26dd892da,1060.0,2025-06-06 14:35:12,mobile,Chrome,referral,/cart,1,2730,True,False,184.77.61.121
38cff49e-258d-473e-baae-f3d6a1f64261,700.0,2024-11-24 14:35:12,tablet,Chrome,google,/products,4,370,False,False,86.231.30.109
a2c90c88-c8e3-4eab-a21c-6d4ecfdd1612,1157.0,2025-04-21 14:35:12,desktop,Safari,google,/categories,16,2193,False,False,203.211.142.200
c5978a33-cc11-45f8-95a2-8ff5e5143799,459.0,2025-06-17 14:35:12,tablet,Firefox,direct,/categories,9,331,False,False,219.150.219.193
ff3c9855-b162-43ec-85dc-ac326c69ff4d,228.0,2025-09-13 14:35:12,desktop,Chrome,google,/categories,1,633,True,False,63.97.135.75
03d9acab-82ab-4b90-a06e-d287e2845833,,2025-06-04 14:35:12,mobile,Chrome,direct,/,1,1048,True,False,24.71.247.237
e00645c1-8583-4bde-8023-0abf74a07e24,1304.0,2025-01-03 14:35:12,mobile,Chrome,direct,/,1,3538,True,False,127.30.236.122
9c5222f6-5978-4d48-838d-e0a890941564,1173.0,2025-03-29 14:35:12,desktop,Safari,direct,/cart,20,3369,False,False,212.129.213.96
f2a25a5a-1ab4-4c7c-92f7-7acd20b13b2e,491.0,2025-04-01 14:35:12,mobile,Chrome,referral,/categories,11,945,False,True,126.22.15.36
a7d64c08-6b19-456a-b92a-c35e0f55a7f6,,2024-10-29 14:35:12,tablet,Chrome,google,/categories,1,2805,True,False,191.207.220.147
ddadd727-7051-4ae1-8574-7934153e87f6,777.0,2025-07-29 14:35:12,desktop,Chrome,referral,/cart,1,2708,True,False,243.39.30.220
0e4698d5-4e1d-418b-9ac2-3df4a200ba3c,406.0,2025-05-03 14:35:12,desktop,Chrome,direct,/checkout,6,2340,False,False,80.98.52.217
1bd46752-be30-44c4-ab73-0202b8924c45,,2025-03-07 14:35:12,mobile,Safari,referral,/categories,1,2409,True,False,41.239.3.234
1345f812-92ac-4058-89b0-0f938b1aaee3,,2025-03-06 14:35:12,mobile,Safari,google,/checkout,8,1136,False,False,153.245.248.76
ed65cccf-27da-4986-a2fc-a1ee943d0211,,2025-04-28 14:35:12,mobile,Safari,google,/categories,2,1273,False,False,220.11.177.121
00975fc8-c74e-497c-b7c6-a99619293af6,,2024-12-02 14:35:12,mobile,Firefox,google,/cart,1,2352,True,False,84.23.87.19
d9e472cf-1a1f-489a-9a9d-23ee5bee074e,101.0,2025-05-04 14:35:12,desktop,Opera,facebook,/categories,3,223,False,False,144.137.151.3
0044de22-bf40-45a5-ba7f-8847b977a90d,123.0,2024-10-16 14:35:12,desktop,Chrome,facebook,/search,2,3585,False,False,93.41.42.15
7865077a-dac4-4167-98ab-76b495d0db36,520.0,2024-12-10 14:35:12,mobile,Edge,email,/products,1,1182,True,False,174.28.100.138
4194502d-0c42-49ed-9744-bae119112a44,,2024-10-15 14:35:12,mobile,Firefox,google,/products,4,977,False,False,161.174.241.172
840cc640-74d5-447d-94d5-2882f1dae868,1345.0,2025-06-27 14:35:12,mobile,Chrome,direct,/products,5,535,False,False,39.77.15.188
e3d5c44b-f8cf-46db-918e-09c0a67f2e2f,,2025-09-23 14:35:12,desktop,Chrome,email,/,16,708,False,False,122.88.177.99
d61a8503-9e62-4a68-85f3-0695b6cf70f6,,2024-12-25 14:35:12,mobile,Safari,facebook,/categories,1,2695,True,False,14.182.20.178
325f7a00-669e-467e-8f89-ac0ddb3776ad,130.0,2025-03-11 14:35:12,desktop,Chrome,direct,/search,18,3240,False,False,161.112.109.59
9eeed4b8-1168-4108-acdf-67d81ea1ba1b,1137.0,2025-08-29 14:35:12,mobile,Chrome,direct,/,2,1014,False,False,69.143.117.110
fb9a3b83-9ec5-4176-868c-80abee646c06,1222.0,2025-08-22 14:35:12,mobile,Edge,instagram,/categories,9,2719,False,False,198.39.10.181
5652eefb-eb26-4538-8f31-6ed177078a4d,,2025-01-09 14:35:12,mobile,Opera,direct,/cart,3,210,False,True,87.111.102.202
a91d5fe2-642f-43be-a11a-e7fc22bd3b58,1280.0,2025-09-19 14:35:12,tablet,Chrome,google,/cart,2,1604,False,False,221.202.217.182
b680e97e-eda8-4091-ac2e-aa0eaca58094,,2025-03-07 14:35:12,desktop,Chrome,instagram,/checkout,9,145,False,False,93.149.217.92
9ab81ba1-3360-4e0f-a77d-754cd67eda91,1425.0,2024-10-01 14:35:12,mobile,Chrome,referral,/checkout,1,2799,True,False,168.214.198.153
fd0185e8-1c92-40eb-a5db-a998b318a541,437.0,2025-08-25 14:35:12,mobile,Firefox,direct,/checkout,16,3434,False,True,55.32.158.178
91ceda76-de7b-485e-95cf-14e5913a31e8,65.0,2024-12-29 14:35:12,mobile,Chrome,direct,/checkout,1,1664,True,False,10.140.65.222
d3e21225-fcc5-4b40-97bf-08cf3d3db77e,978.0,2025-08-11 14:35:12,desktop,Chrome,direct,/products,14,644,False,False,74.143.157.28
65dba6c0-7516-49ea-8569-dd38a947324c,1268.0,2025-02-08 14:35:12,desktop,Firefox,direct,/cart,18,2894,False,False,105.244.103.52
74709bb2-dd56-46f5-906e-0629e1c50523,763.0,2024-10-18 14:35:12,desktop,Chrome,google,/cart,1,1466,True,False,42.34.50.65
8ed94cd1-5ec9-4b57-a055-0b299c7d9fb6,1315.0,2025-03-30 14:35:12,mobile,Firefox,email,/checkout,11,3448,False,False,85.232.152.243
25125647-6687-4b08-9d50-8d40612451e0,934.0,2024-10-24 14:35:12,tablet,Chrome,facebook,/products,7,1778,False,False,80.40.41.98
1f6d0a3a-1491-4964-ad25-7bb422666426,1221.0,2024-10-14 14:35:12,desktop,Chrome,referral,/products,5,503,False,False,93.228.188.91
3db99072-ff23-429f-ac8f-823d5b918ad9,516.0,2025-03-14 14:35:12,desktop,Firefox,google,/categories,6,402,False,False,99.150.3.199
9216a2b9-57f7-421e-8574-f5ed3485c97e,844.0,2025-02-26 14:35:12,desktop,Safari,instagram,/cart,1,978,True,False,190.0.224.59
06df9f50-ae08-4e92-8ba3-1a44656594a2,,2025-04-28 14:35:12,mobile,Safari,instagram,/,1,3265,True,False,227.154.123.0
a3d107d6-57fa-4d1d-b87a-773cc1947f47,747.0,2024-11-08 14:35:12,mobile,Chrome,email,/,16,1979,False,False,16.116.24.89
1dcc2472-024f-4005-baa8-0d11ba566495,1168.0,2024-11-09 14:35:12,tablet,Safari,google,/categories,1,631,True,False,181.49.13.233
d0a425cc-aec6-40c8-b331-07cb472e6864,,2024-10-26 14:35:12,desktop,Chrome,direct,/products,1,3595,True,False,53.96.73.1
e8ebadbe-c4f2-4e3e-a4e5-50c6f2f8aeff,707.0,2024-12-20 14:35:12,mobile,Chrome,direct,/search,8,3148,False,False,161.27.97.117
5bb43e10-8090-4c65-aac9-6794a84cdc91,,2024-11-24 14:35:12,mobile,Chrome,google,/checkout,12,1100,False,False,77.182.145.189
9c232bd9-9e49-430b-a2ad-73385c4b535b,545.0,2025-09-26 14:35:12,mobile,Firefox,instagram,/,5,271,False,False,73.162.150.226
35e687b8-79af-48f9-9c8d-57f186cab855,,2025-03-15 14:35:12,mobile,Chrome,instagram,/,18,2845,False,False,39.11.63.24
9381c45e-b377-472d-8ef7-63d066405985,756.0,2024-11-21 14:35:12,mobile,Chrome,email,/checkout,1,429,True,False,119.113.36.209
33b69184-fd8b-4f6f-b20f-61a10f9dcc09,1470.0,2025-03-07 14:35:12,mobile,Chrome,referral,/categories,15,3542,False,False,163.79.200.86
01585a76-f861-4482-919c-c1f009a41f18,1120.0,2025-04-24 14:35:12,desktop,Chrome,email,/categories,9,1534,False,False,147.240.78.243
bcd7dbca-790a-44b2-a901-3349b9fa9c60,1353.0,2024-10-20 14:35:12,desktop,Chrome,google,/search,1,2954,True,False,113.14.23.151
197a63f0-16b3-4eeb-9ead-ac748025493e,854.0,2024-10-13 14:35:12,mobile,Chrome,google,/cart,1,2307,True,False,152.184.1.118
b59a3f97-a210-4e07-b09b-eb179574fc20,96.0,2025-04-20 14:35:12,desktop,Chrome,email,/,7,2343,False,False,173.227.184.174
