order_id,customer_id,order_date,status,subtotal,tax_amount,shipping_cost,discount_amount,total_amount,currency,payment_method,shipping_address_id,billing_address_id,coupon_code
1968,81,2025-08-12 14:35:10,shipped,101.09,5.36,0.0,0.0,106.45,USD,paypal,113,1667,
1969,273,2023-10-09 14:35:10,shipped,48.57,5.68,18.42,0.0,72.67,USD,credit_card,161,377,
1970,1278,2025-08-09 14:35:10,completed,46.95,4.48,22.6,0.0,74.03,USD,bank_transfer,1308,1175,
1971,265,2024-10-25 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,1422,1408,
1972,1453,2025-05-09 14:35:10,completed,37.41,3.09,3.68,1.53,42.65,USD,bank_transfer,1508,1134,COUPON253
1973,85,2025-02-13 14:35:10,completed,109.94,6.02,0.0,0.0,115.96,USD,paypal,1284,1566,
1974,334,2024-01-03 14:35:10,completed,196.47,20.76,0.0,0.0,217.23,USD,apple_pay,1233,323,
1975,1489,2024-07-06 14:35:10,completed,92.82,10.76,0.0,0.0,103.58,USD,paypal,802,16,
1976,989,2023-12-18 14:35:10,completed,60.14,6.25,0.0,0.0,66.39,USD,apple_pay,674,214,
1977,1101,2024-11-21 14:35:10,completed,54.7,4.03,0.0,0.26,58.47,USD,apple_pay,318,1680,COUPON123
1978,1494,2024-09-02 14:35:10,completed,62.91,6.86,0.0,0.0,69.77,USD,google_pay,1259,1283,
1979,1353,2025-05-25 14:35:10,completed,164.47,10.22,0.0,0.0,174.69,USD,credit_card,129,427,
1980,521,2025-09-18 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,google_pay,557,487,
1981,657,2023-12-06 14:35:10,completed,31.59,1.77,17.64,6.25,44.75,USD,apple_pay,1211,841,COUPON355
1982,39,2025-03-13 14:35:10,completed,90.01,8.1,0.0,0.0,98.11,USD,bank_transfer,580,490,
1983,1440,2025-04-07 14:35:10,completed,245.56,22.08,0.0,0.0,267.64,USD,credit_card,291,1447,
1984,630,2024-04-14 14:35:10,completed,80.92,7.4,0.0,0.0,88.32,USD,apple_pay,1657,367,
1985,313,2024-12-23 14:35:10,shipped,104.64,7.65,0.0,0.0,112.29,USD,apple_pay,477,272,
1986,1032,2025-01-25 14:35:10,completed,168.6,8.87,0.0,0.0,177.47,USD,paypal,359,849,
1987,1497,2024-10-21 14:35:10,completed,32.03,2.41,21.93,0.0,56.37,USD,google_pay,717,172,
1988,1224,2024-07-14 14:35:10,completed,98.41,10.42,0.0,0.0,108.83,USD,bank_transfer,1464,889,
1989,522,2024-08-04 14:35:10,shipped,57.09,6.14,0.0,10.4,52.83,USD,credit_card,1623,1847,COUPON202
1990,245,2025-07-30 14:35:10,shipped,251.91,29.17,0.0,0.0,281.08,USD,bank_transfer,1404,248,
1991,562,2025-06-20 14:35:10,completed,106.11,11.45,0.0,6.05,111.51,USD,credit_card,270,392,COUPON884
1992,364,2024-09-14 14:35:10,completed,67.81,8.0,0.0,0.0,75.81,USD,google_pay,1213,31,
1993,974,2025-06-21 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,1102,233,
1994,1155,2025-05-08 14:35:10,completed,67.59,3.77,0.0,0.0,71.36,USD,apple_pay,810,101,
1995,1482,2025-05-05 14:35:10,completed,78.57,6.48,0.0,0.0,85.05,USD,google_pay,1139,563,
1996,11,2024-06-06 14:35:10,completed,157.19,8.85,0.0,19.36,146.68,USD,google_pay,471,630,COUPON610
1997,4,2023-11-13 14:35:10,shipped,186.94,10.51,0.0,0.0,197.45,USD,bank_transfer,972,477,
1998,1006,2025-09-27 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,google_pay,63,379,
1999,730,2024-04-17 14:35:10,completed,27.1,1.5,7.45,0.0,36.05,USD,bank_transfer,1289,1815,
2000,441,2025-06-26 14:35:10,shipped,61.46,4.25,0.0,4.69,61.02,USD,apple_pay,1091,1284,COUPON702
2001,234,2024-11-29 14:35:10,completed,66.03,4.69,0.0,0.0,70.72,USD,credit_card,1558,44,
2002,293,2025-06-27 14:35:10,completed,82.96,7.68,0.0,5.97,84.67,USD,credit_card,530,213,COUPON733
2003,1476,2024-09-21 14:35:10,completed,25.67,1.67,11.08,0.0,38.42,USD,apple_pay,145,977,
2004,115,2025-09-24 14:35:10,completed,174.17,11.97,0.0,0.0,186.14,USD,google_pay,1382,1868,
2005,1062,2025-05-13 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,1907,1228,
2006,982,2024-04-12 14:35:10,completed,107.41,12.28,0.0,0.0,119.69,USD,google_pay,217,1095,
2007,447,2024-08-26 14:35:10,completed,127.71,8.9,0.0,0.0,136.61,USD,credit_card,669,758,
2008,726,2024-07-05 14:35:10,completed,91.41,5.99,0.0,0.0,97.4,USD,paypal,1332,1977,
2009,407,2024-08-11 14:35:10,completed,166.37,13.07,0.0,0.0,179.44,USD,bank_transfer,1197,1387,
2010,422,2024-12-01 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,1507,1436,
2011,702,2025-04-20 14:35:10,shipped,22.11,1.2,1.4,0.0,24.71,USD,apple_pay,1688,1080,
2012,267,2024-09-09 14:35:10,completed,86.57,7.63,0.0,0.0,94.2,USD,google_pay,1180,442,
2013,1242,2024-10-09 14:35:10,completed,53.06,5.44,0.0,8.53,49.97,USD,apple_pay,81,1596,COUPON985
2014,201,2024-09-19 14:35:10,completed,25.99,1.59,10.41,0.0,37.99,USD,bank_transfer,787,1756,
2015,281,2023-10-20 14:35:10,completed,154.77,11.96,0.0,0.0,166.73,USD,bank_transfer,939,1584,
2016,1484,2025-06-06 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,credit_card,288,80,
2017,1243,2024-05-10 14:35:10,completed,105.29,10.37,0.0,0.0,115.66,USD,google_pay,393,1568,
2018,369,2024-09-17 14:35:10,completed,97.84,6.16,0.0,0.0,104.0,USD,apple_pay,374,741,
2019,687,2024-10-16 14:35:10,completed,91.25,4.74,0.0,0.0,95.99,USD,paypal,385,712,
2020,799,2024-01-16 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1323,529,
2021,863,2024-03-29 14:35:10,completed,103.7,8.31,0.0,0.0,112.01,USD,google_pay,1517,1959,
2022,1248,2025-03-17 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,419,574,
2023,224,2025-05-03 14:35:10,completed,127.27,10.78,0.0,0.0,138.05,USD,paypal,1693,1778,
2024,115,2025-05-25 14:35:10,completed,3.73,0.24,14.57,0.0,18.54,USD,paypal,20,1158,
2025,1122,2025-09-14 14:35:10,completed,17.7,1.89,10.51,0.0,30.1,USD,google_pay,1355,1706,
2026,292,2025-09-12 14:35:10,completed,61.99,4.98,0.0,0.0,66.97,USD,paypal,1709,721,
2027,1089,2024-06-25 14:35:10,completed,15.3,1.62,1.16,0.0,18.08,USD,credit_card,293,1398,
2028,552,2024-06-13 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,google_pay,15,556,
2029,1272,2024-08-24 14:35:10,completed,127.8,11.71,0.0,0.0,139.51,USD,credit_card,1058,1567,
2030,953,2025-03-15 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,1805,547,
2031,389,2024-04-03 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,780,273,
2032,3,2024-08-06 14:35:10,completed,163.31,13.25,0.0,0.0,176.56,USD,credit_card,933,1879,
2033,1424,2023-10-03 14:35:10,completed,42.52,4.87,14.26,5.73,55.92,USD,paypal,1411,788,COUPON737
2034,1207,2025-06-19 14:35:10,completed,56.65,5.27,0.0,0.0,61.92,USD,google_pay,1493,181,
2035,1030,2023-11-11 14:35:10,completed,27.45,2.0,4.1,0.0,33.55,USD,apple_pay,73,741,
2036,329,2025-08-20 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,692,1909,
2037,1261,2024-10-17 14:35:10,completed,84.97,9.26,0.0,0.0,94.23,USD,google_pay,1522,1951,
2038,935,2024-03-28 14:35:10,completed,103.91,7.87,0.0,4.69,107.09,USD,google_pay,232,1885,COUPON690
2039,317,2025-03-07 14:35:10,completed,20.89,2.27,2.02,0.0,25.18,USD,credit_card,208,494,
2040,218,2024-12-19 14:35:10,shipped,235.9,25.97,0.0,46.47,215.4,USD,paypal,1118,1360,COUPON882
2041,1398,2025-07-14 14:35:10,shipped,63.12,3.94,0.0,0.0,67.06,USD,apple_pay,1408,1491,
2042,1081,2025-03-12 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,1899,1542,
2043,455,2025-03-23 14:35:10,completed,147.88,9.75,0.0,19.55,138.08,USD,credit_card,496,627,COUPON426
2044,162,2024-11-29 14:35:10,completed,144.9,16.4,0.0,0.0,161.3,USD,paypal,1711,129,
2045,1088,2025-08-16 14:35:10,shipped,124.53,11.47,0.0,0.0,136.0,USD,credit_card,998,944,
2046,638,2023-11-17 14:35:10,completed,208.94,24.08,0.0,0.0,233.02,USD,credit_card,1424,1783,
2047,973,2024-02-22 14:35:10,completed,216.48,23.63,0.0,0.0,240.11,USD,bank_transfer,813,914,
2048,611,2024-07-26 14:35:10,completed,10.32,0.6,18.81,1.73,28.0,USD,apple_pay,1494,1986,COUPON266
2049,25,2024-11-06 14:35:10,completed,78.72,9.33,0.0,0.0,88.05,USD,google_pay,69,292,
2050,1469,2024-04-07 14:35:10,completed,89.82,8.2,0.0,0.0,98.02,USD,bank_transfer,48,50,
2051,1239,2025-08-03 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,562,151,
2052,572,2024-10-11 14:35:10,completed,263.69,25.73,0.0,47.86,241.56,USD,apple_pay,1835,321,COUPON608
2053,1407,2024-09-12 14:35:10,completed,224.21,14.15,0.0,20.22,218.14,USD,google_pay,1164,367,COUPON942
2054,1419,2024-03-03 14:35:10,completed,163.34,13.42,0.0,7.41,169.35,USD,apple_pay,1452,804,COUPON819
2055,708,2025-08-30 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,379,10,
2056,1360,2023-11-11 14:35:10,shipped,37.18,3.21,15.2,0.0,55.59,USD,paypal,466,1328,
2057,273,2024-06-09 14:35:10,shipped,95.84,8.09,0.0,0.0,103.93,USD,bank_transfer,1916,770,
2058,924,2024-08-27 14:35:10,shipped,65.61,4.55,0.0,0.0,70.16,USD,bank_transfer,1035,580,
2059,287,2025-04-22 14:35:10,completed,94.66,6.63,0.0,0.0,101.29,USD,google_pay,694,1386,
2060,904,2024-07-06 14:35:10,completed,78.08,4.38,0.0,0.0,82.46,USD,paypal,568,282,
2061,1471,2024-06-26 14:35:10,completed,55.55,3.27,0.0,0.0,58.82,USD,google_pay,1952,744,
2062,346,2025-06-27 14:35:10,completed,35.8,3.02,22.12,0.0,60.94,USD,credit_card,1128,957,
2063,667,2024-05-24 14:35:10,completed,51.49,2.82,0.0,9.29,45.02,USD,apple_pay,904,616,COUPON555
2064,82,2024-08-07 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,google_pay,913,1350,
2065,530,2025-07-11 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,credit_card,396,138,
2066,285,2024-04-10 14:35:10,completed,275.43,32.17,0.0,26.8,280.8,USD,google_pay,1944,857,COUPON156
2067,970,2024-08-05 14:35:10,completed,101.28,7.77,0.0,0.0,109.05,USD,bank_transfer,1496,1883,
2068,737,2025-04-03 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,1406,1440,
2069,1284,2025-08-28 14:35:10,completed,35.77,2.31,19.29,0.0,57.37,USD,google_pay,1478,829,
2070,92,2024-11-07 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,477,176,
2071,998,2025-05-16 14:35:10,completed,50.34,4.73,0.0,0.0,55.07,USD,apple_pay,1277,97,
2072,791,2024-04-02 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,1354,1043,
2073,24,2024-07-18 14:35:10,completed,29.56,2.38,10.25,4.66,37.53,USD,apple_pay,29,1639,COUPON884
2074,1455,2024-10-05 14:35:10,completed,130.76,7.52,0.0,0.0,138.28,USD,bank_transfer,757,1418,
2075,346,2025-04-13 14:35:10,completed,62.71,4.29,0.0,0.0,67.0,USD,bank_transfer,686,316,
2076,1029,2023-10-25 14:35:10,completed,180.52,15.17,0.0,0.0,195.69,USD,paypal,1884,650,
2077,1142,2025-06-03 14:35:10,completed,322.35,17.98,0.0,0.0,340.33,USD,google_pay,103,123,
2078,1268,2025-05-05 14:35:10,completed,57.64,3.01,0.0,0.0,60.65,USD,google_pay,521,907,
2079,949,2023-10-27 14:35:10,completed,156.36,15.33,0.0,17.52,154.17,USD,paypal,1810,1242,COUPON169
2080,825,2025-03-20 14:35:10,completed,147.59,13.06,0.0,0.0,160.65,USD,paypal,852,800,
2081,541,2024-02-12 14:35:10,shipped,52.86,5.02,0.0,0.0,57.88,USD,apple_pay,1230,1057,
2082,742,2024-05-07 14:35:10,completed,119.81,13.48,0.0,0.0,133.29,USD,bank_transfer,875,291,
2083,1187,2024-05-31 14:35:10,completed,142.17,13.33,0.0,8.5,147.0,USD,google_pay,1076,567,COUPON456
2084,1206,2024-02-29 14:35:10,completed,130.89,7.11,0.0,0.0,138.0,USD,credit_card,1175,609,
2085,973,2024-06-07 14:35:10,completed,36.24,2.55,18.01,0.0,56.8,USD,google_pay,1889,1160,
2086,1153,2024-02-02 14:35:10,completed,41.25,4.25,9.72,0.0,55.22,USD,paypal,169,292,
2087,666,2024-04-04 14:35:10,completed,220.01,11.66,0.0,0.0,231.67,USD,apple_pay,627,1200,
2088,843,2025-01-20 14:35:10,completed,246.98,13.94,0.0,6.84,254.08,USD,paypal,1962,1540,COUPON175
2089,116,2024-10-14 14:35:10,completed,101.82,7.82,0.0,6.61,103.03,USD,credit_card,1465,795,COUPON785
2090,598,2024-10-24 14:35:10,completed,198.56,16.21,0.0,0.0,214.77,USD,credit_card,1259,111,
2091,1084,2025-08-12 14:35:10,completed,38.13,1.98,6.05,0.0,46.16,USD,apple_pay,1044,1530,
2092,516,2024-12-09 14:35:10,completed,84.22,9.4,0.0,0.0,93.62,USD,bank_transfer,1303,449,
2093,46,2025-07-11 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,288,448,
2094,1423,2025-02-03 14:35:10,completed,148.19,10.08,0.0,0.0,158.27,USD,apple_pay,1964,1822,
2095,1319,2024-05-24 14:35:10,completed,186.83,16.38,0.0,15.8,187.41,USD,bank_transfer,1561,699,COUPON716
2096,1318,2024-01-10 14:35:10,completed,36.49,2.06,3.4,0.0,41.95,USD,credit_card,306,729,
2097,1084,2024-09-19 14:35:10,shipped,100.42,10.19,0.0,4.14,106.47,USD,apple_pay,1113,245,COUPON373
2098,769,2025-06-07 14:35:10,completed,204.6,10.53,0.0,0.0,215.13,USD,credit_card,937,1021,
2099,776,2024-01-03 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,1724,1725,
2100,694,2024-11-25 14:35:10,completed,169.05,17.16,0.0,0.0,186.21,USD,bank_transfer,1340,1234,
2101,80,2024-07-07 14:35:10,completed,49.87,5.32,17.33,0.0,72.52,USD,google_pay,1708,997,
2102,456,2025-02-25 14:35:10,completed,16.32,1.26,7.39,0.0,24.97,USD,apple_pay,1815,473,
2103,619,2024-02-21 14:35:10,shipped,73.76,4.2,0.0,8.45,69.51,USD,paypal,1755,710,COUPON668
2104,1203,2023-11-03 14:35:10,completed,168.64,10.68,0.0,27.08,152.24,USD,bank_transfer,71,1718,COUPON291
2105,66,2024-05-14 14:35:10,completed,128.2,8.06,0.0,0.0,136.26,USD,paypal,482,1126,
2106,187,2024-07-06 14:35:10,shipped,52.94,6.11,0.0,0.0,59.05,USD,bank_transfer,1166,1975,
2107,50,2024-05-11 14:35:10,completed,142.48,12.9,0.0,0.0,155.38,USD,credit_card,1154,1683,
2108,166,2024-08-10 14:35:10,completed,147.45,10.94,0.0,17.14,141.25,USD,credit_card,353,150,COUPON179
2109,1106,2025-05-28 14:35:10,shipped,157.22,8.3,0.0,0.0,165.52,USD,paypal,262,113,
2110,1306,2024-09-26 14:35:10,completed,122.34,9.19,0.0,0.0,131.53,USD,credit_card,1084,1170,
2111,966,2024-04-05 14:35:10,completed,83.92,6.82,0.0,0.0,90.74,USD,credit_card,1771,189,
2112,1420,2024-12-10 14:35:10,completed,108.82,8.99,0.0,0.0,117.81,USD,google_pay,1258,1477,
2113,416,2025-06-18 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,393,1163,
2114,1010,2025-08-14 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,664,120,
2115,326,2024-08-12 14:35:10,completed,135.83,11.18,0.0,0.0,147.01,USD,credit_card,375,953,
2116,35,2025-03-11 14:35:10,completed,10.54,0.78,3.84,0.0,15.16,USD,bank_transfer,32,807,
2117,1328,2025-03-08 14:35:10,completed,91.8,4.98,0.0,0.0,96.78,USD,bank_transfer,317,1730,
2118,682,2024-12-21 14:35:10,shipped,147.05,13.62,0.0,22.54,138.13,USD,bank_transfer,884,1838,COUPON406
2119,141,2024-09-03 14:35:10,completed,75.18,7.1,0.0,0.0,82.28,USD,bank_transfer,844,1258,
2120,425,2025-05-29 14:35:10,completed,169.73,8.69,0.0,0.0,178.42,USD,credit_card,1714,1429,
2121,776,2025-06-08 14:35:10,completed,43.52,3.67,2.44,0.0,49.63,USD,paypal,1040,1663,
2122,1389,2025-03-30 14:35:10,completed,41.74,4.2,16.58,0.0,62.52,USD,paypal,458,985,
2123,463,2024-07-18 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,1316,1496,
2124,321,2025-05-07 14:35:10,shipped,46.39,3.39,2.89,4.37,48.3,USD,apple_pay,756,946,COUPON651
2125,562,2024-07-24 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,161,87,
2126,1033,2023-10-14 14:35:10,completed,14.92,1.37,21.31,2.68,34.92,USD,paypal,1320,1499,COUPON374
2127,567,2024-05-05 14:35:10,completed,51.2,5.98,0.0,0.0,57.18,USD,google_pay,1362,1184,
2128,350,2025-07-03 14:35:10,completed,33.1,3.14,9.72,0.0,45.96,USD,paypal,177,1965,
2129,1227,2024-11-05 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,1298,719,
2130,1129,2023-11-06 14:35:10,completed,142.42,10.82,0.0,0.0,153.24,USD,apple_pay,673,202,
2131,948,2023-10-23 14:35:10,completed,102.09,10.36,0.0,0.0,112.45,USD,paypal,1006,112,
2132,847,2023-11-17 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,563,525,
2133,474,2024-08-27 14:35:10,completed,149.58,8.4,0.0,0.0,157.98,USD,bank_transfer,1747,224,
2134,1141,2024-03-15 14:35:10,shipped,41.17,4.8,18.5,0.0,64.47,USD,apple_pay,95,135,
2135,920,2024-06-04 14:35:10,shipped,52.97,4.45,0.0,0.5,56.92,USD,bank_transfer,395,823,COUPON145
2136,527,2024-10-09 14:35:10,completed,174.65,9.75,0.0,0.0,184.4,USD,paypal,162,1285,
2137,505,2025-08-21 14:35:10,completed,142.25,11.28,0.0,0.0,153.53,USD,google_pay,1241,1442,
2138,355,2024-01-09 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,1424,46,
2139,344,2024-11-25 14:35:10,completed,85.72,4.35,0.0,0.0,90.07,USD,apple_pay,826,1770,
2140,1117,2025-06-18 14:35:10,completed,181.3,16.05,0.0,3.15,194.2,USD,credit_card,985,642,COUPON614
2141,1402,2024-07-14 14:35:10,completed,71.92,3.71,0.0,0.0,75.63,USD,paypal,406,1416,
2142,882,2024-09-07 14:35:10,completed,135.79,12.29,0.0,0.0,148.08,USD,apple_pay,246,1351,
2143,888,2024-05-30 14:35:10,completed,78.12,5.27,0.0,0.0,83.39,USD,bank_transfer,1636,1212,
2144,140,2024-09-02 14:35:10,shipped,149.54,7.78,0.0,0.0,157.32,USD,google_pay,1825,1557,
2145,44,2024-02-19 14:35:10,completed,67.89,7.07,0.0,2.69,72.27,USD,bank_transfer,1096,121,COUPON779
2146,1194,2023-10-10 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,755,831,
2147,677,2023-12-27 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,paypal,521,1525,
2148,734,2024-12-06 14:35:10,completed,172.03,14.71,0.0,0.0,186.74,USD,paypal,595,1142,
2149,42,2024-03-18 14:35:10,completed,25.44,2.61,4.66,0.0,32.71,USD,paypal,1917,928,
2150,1264,2024-07-02 14:35:10,completed,121.33,12.95,0.0,23.23,111.05,USD,credit_card,1923,1141,COUPON191
2151,1225,2024-08-29 14:35:10,completed,25.55,2.09,2.34,1.45,28.53,USD,paypal,110,1975,COUPON603
2152,404,2025-02-16 14:35:10,completed,99.56,10.25,0.0,9.43,100.38,USD,google_pay,136,1029,COUPON378
2153,673,2023-12-14 14:35:10,completed,189.54,10.67,0.0,31.6,168.61,USD,paypal,1478,241,COUPON382
2154,1168,2024-03-17 14:35:10,completed,26.97,1.82,19.68,0.0,48.47,USD,paypal,224,728,
2155,1476,2023-11-22 14:35:10,completed,291.38,26.4,0.0,0.0,317.78,USD,apple_pay,1924,302,
2156,871,2024-12-30 14:35:10,completed,141.2,16.46,0.0,0.0,157.66,USD,credit_card,1061,1498,
2157,1171,2024-11-15 14:35:10,completed,118.62,13.44,0.0,0.0,132.06,USD,paypal,423,1868,
2158,1218,2024-08-18 14:35:10,shipped,133.0,11.19,0.0,26.54,117.65,USD,google_pay,214,597,COUPON627
2159,998,2024-06-13 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,1236,380,
2160,1180,2023-10-15 14:35:10,completed,190.85,20.07,0.0,19.93,190.99,USD,paypal,1727,1528,COUPON484
2161,197,2024-10-08 14:35:10,completed,116.72,12.4,0.0,0.0,129.12,USD,google_pay,1817,145,
2162,629,2025-05-13 14:35:10,completed,81.32,4.74,0.0,0.0,86.06,USD,google_pay,1729,1161,
2163,1360,2025-04-20 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,1781,928,
2164,881,2023-11-08 14:35:10,completed,258.95,20.64,0.0,0.0,279.59,USD,bank_transfer,934,1885,
2165,141,2024-11-29 14:35:10,shipped,179.33,16.46,0.0,0.0,195.79,USD,bank_transfer,1230,1861,
2166,1272,2024-06-10 14:35:10,completed,96.02,10.13,0.0,0.0,106.15,USD,credit_card,81,1849,
2167,959,2024-06-12 14:35:10,completed,178.82,10.61,0.0,0.0,189.43,USD,paypal,1599,973,
2168,252,2025-01-31 14:35:10,shipped,48.8,4.04,7.06,6.48,53.42,USD,paypal,889,1022,COUPON675
2169,864,2024-05-04 14:35:10,completed,67.8,4.56,0.0,0.0,72.36,USD,bank_transfer,536,1721,
2170,697,2024-08-12 14:35:10,completed,184.82,10.29,0.0,0.0,195.11,USD,paypal,278,137,
2171,1351,2025-01-17 14:35:10,completed,138.77,11.2,0.0,0.0,149.97,USD,paypal,1637,1288,
2172,1329,2024-04-26 14:35:10,completed,169.71,10.34,0.0,0.0,180.05,USD,bank_transfer,684,1592,
2173,1245,2024-05-05 14:35:10,completed,105.37,11.27,0.0,12.61,104.03,USD,google_pay,1487,141,COUPON952
2174,32,2023-10-18 14:35:10,completed,32.93,3.14,8.64,5.09,39.62,USD,bank_transfer,1280,162,COUPON676
2175,216,2024-05-13 14:35:10,completed,111.23,9.78,0.0,0.0,121.01,USD,credit_card,229,1441,
2176,1371,2024-07-05 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,601,1249,
2177,733,2024-04-05 14:35:10,completed,54.03,5.84,0.0,0.0,59.87,USD,credit_card,1987,1264,
2178,291,2025-01-15 14:35:10,completed,207.21,24.34,0.0,0.45,231.1,USD,google_pay,778,336,COUPON673
2179,275,2023-11-18 14:35:10,completed,25.05,1.5,2.53,0.0,29.08,USD,apple_pay,869,920,
2180,1190,2025-07-27 14:35:10,completed,92.24,4.66,0.0,0.0,96.9,USD,google_pay,1173,1643,
2181,750,2024-01-25 14:35:10,completed,24.13,2.23,23.34,0.0,49.7,USD,paypal,354,162,
2182,1367,2025-01-23 14:35:10,completed,113.67,5.94,0.0,20.89,98.72,USD,apple_pay,224,1778,COUPON749
2183,991,2025-06-28 14:35:10,completed,60.53,5.07,0.0,0.0,65.6,USD,credit_card,572,835,
2184,59,2024-10-10 14:35:10,completed,66.03,4.15,0.0,2.73,67.45,USD,bank_transfer,746,1203,COUPON176
2185,1308,2024-07-31 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,1528,1270,
2186,1211,2025-07-01 14:35:10,completed,81.18,7.98,0.0,0.0,89.16,USD,paypal,1050,844,
2187,1270,2024-11-17 14:35:10,completed,66.92,7.74,0.0,4.36,70.3,USD,bank_transfer,1736,1335,COUPON101
2188,135,2025-07-25 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,credit_card,847,750,
2189,1278,2025-02-04 14:35:10,completed,91.38,8.74,0.0,0.0,100.12,USD,apple_pay,995,1039,
2190,1014,2023-12-28 14:35:10,completed,62.82,4.35,0.0,0.0,67.17,USD,google_pay,1918,888,
2191,1043,2024-12-21 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,1404,1681,
2192,619,2024-11-09 14:35:10,completed,149.98,11.19,0.0,0.0,161.17,USD,google_pay,568,81,
2193,647,2024-09-06 14:35:10,shipped,125.94,8.57,0.0,0.0,134.51,USD,bank_transfer,202,1597,
2194,844,2025-03-03 14:35:10,completed,90.26,6.4,0.0,0.0,96.66,USD,credit_card,1773,355,
2195,132,2024-07-16 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,1542,483,
2196,1187,2024-04-18 14:35:10,completed,93.74,8.69,0.0,15.01,87.42,USD,credit_card,743,100,COUPON720
2197,364,2025-06-23 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,paypal,490,1161,
2198,730,2023-11-06 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,1350,500,
2199,212,2024-08-24 14:35:10,completed,121.21,13.45,0.0,0.0,134.66,USD,apple_pay,1530,1609,
2200,1371,2025-05-29 14:35:10,completed,160.61,9.93,0.0,18.43,152.11,USD,credit_card,287,1047,COUPON887
2201,1209,2025-02-24 14:35:10,completed,12.51,0.83,13.3,0.0,26.64,USD,google_pay,349,550,
2202,221,2024-09-21 14:35:10,completed,98.59,8.04,0.0,14.1,92.53,USD,apple_pay,17,1007,COUPON735
2203,739,2025-07-03 14:35:10,completed,35.17,3.89,5.93,0.0,44.99,USD,bank_transfer,1158,252,
2204,1236,2025-01-17 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,423,169,
2205,1399,2024-09-11 14:35:10,completed,85.34,7.51,0.0,0.0,92.85,USD,paypal,1472,638,
2206,1449,2024-10-01 14:35:10,completed,137.22,13.76,0.0,0.0,150.98,USD,credit_card,1177,520,
2207,461,2025-06-14 14:35:10,completed,88.3,9.09,0.0,0.0,97.39,USD,paypal,1090,1365,
2208,1063,2024-01-13 14:35:10,completed,23.94,1.68,9.65,4.39,30.88,USD,apple_pay,399,769,COUPON233
2209,1088,2024-01-25 14:35:10,completed,46.85,4.45,16.1,0.0,67.4,USD,apple_pay,1799,473,
2210,1038,2025-05-07 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,paypal,446,1856,
2211,635,2025-05-09 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,326,1754,
