product_id,warehouse,current_stock,reorder_point,max_stock,last_updated,supplier_id
981,Warehouse_D,76,24,192,2025-09-01,51
981,Warehouse_E,498,16,80,2025-08-30,51
982,Warehouse_A,32,10,50,2025-09-08,7
982,Warehouse_B,199,44,264,2025-09-25,7
982,Warehouse_C,458,32,192,2025-09-26,7
982,Warehouse_D,73,21,63,2025-09-01,7
982,Warehouse_E,451,37,222,2025-09-06,7
983,Warehouse_A,229,14,70,2025-09-17,15
983,Warehouse_B,349,33,198,2025-09-18,15
983,Warehouse_C,7,26,208,2025-09-16,15
983,Warehouse_D,226,34,170,2025-09-02,15
983,Warehouse_E,173,12,60,2025-09-02,15
984,Warehouse_A,223,13,65,2025-09-06,28
984,Warehouse_B,236,18,72,2025-09-16,28
984,Warehouse_C,327,28,168,2025-09-19,28
984,Warehouse_D,284,25,75,2025-09-09,28
984,Warehouse_E,64,46,138,2025-09-13,28
985,Warehouse_A,420,37,222,2025-09-26,88
985,Warehouse_B,358,29,232,2025-08-31,88
985,Warehouse_C,364,37,148,2025-09-22,88
985,Warehouse_D,165,16,48,2025-09-08,88
985,Warehouse_E,464,42,168,2025-09-08,88
986,Warehouse_A,356,20,80,2025-09-20,88
986,Warehouse_B,444,44,308,2025-09-19,88
986,Warehouse_C,404,31,217,2025-09-25,88
986,Warehouse_D,304,30,240,2025-09-01,88
986,Warehouse_E,457,21,126,2025-09-14,88
987,Warehouse_A,57,14,56,2025-09-26,27
987,Warehouse_B,177,17,136,2025-09-14,27
987,Warehouse_C,222,40,280,2025-08-29,27
987,Warehouse_D,280,19,76,2025-09-04,27
987,Warehouse_E,182,33,99,2025-09-21,27
988,Warehouse_A,182,22,88,2025-09-14,16
988,Warehouse_B,180,47,188,2025-09-21,16
988,Warehouse_C,179,15,120,2025-09-09,16
988,Warehouse_D,303,28,84,2025-09-21,16
988,Warehouse_E,257,13,91,2025-09-04,16
989,Warehouse_A,366,40,280,2025-08-31,2
989,Warehouse_B,237,42,210,2025-09-26,2
989,Warehouse_C,336,29,232,2025-09-17,2
989,Warehouse_D,126,42,294,2025-09-18,2
989,Warehouse_E,91,42,168,2025-09-12,2
990,Warehouse_A,194,34,170,2025-09-08,8
990,Warehouse_B,236,11,88,2025-09-10,8
990,Warehouse_C,260,36,144,2025-09-15,8
990,Warehouse_D,479,39,273,2025-09-20,8
990,Warehouse_E,111,22,154,2025-09-18,8
991,Warehouse_A,334,46,230,2025-09-05,42
991,Warehouse_B,195,27,108,2025-09-24,42
991,Warehouse_C,116,14,70,2025-09-19,42
991,Warehouse_D,297,12,84,2025-08-30,42
991,Warehouse_E,33,39,156,2025-09-24,42
992,Warehouse_A,415,33,231,2025-09-27,48
992,Warehouse_B,437,22,176,2025-09-10,48
992,Warehouse_C,365,41,164,2025-09-13,48
992,Warehouse_D,256,17,119,2025-09-15,48
992,Warehouse_E,456,21,84,2025-09-07,48
993,Warehouse_A,209,28,196,2025-09-18,80
993,Warehouse_B,198,48,384,2025-09-26,80
993,Warehouse_C,238,30,180,2025-09-01,80
993,Warehouse_D,258,26,208,2025-09-27,80
993,Warehouse_E,42,23,184,2025-09-16,80
994,Warehouse_A,485,37,148,2025-09-24,8
994,Warehouse_B,28,37,296,2025-09-05,8
994,Warehouse_C,108,22,132,2025-09-03,8
994,Warehouse_D,14,35,210,2025-09-27,8
994,Warehouse_E,93,40,200,2025-09-09,8
995,Warehouse_A,478,27,216,2025-08-29,69
995,Warehouse_B,474,32,160,2025-09-03,69
995,Warehouse_C,72,32,128,2025-09-05,69
995,Warehouse_D,126,50,400,2025-09-13,69
995,Warehouse_E,297,45,135,2025-09-04,69
996,Warehouse_A,163,25,75,2025-08-30,68
996,Warehouse_B,452,50,350,2025-09-07,68
996,Warehouse_C,491,15,90,2025-09-09,68
996,Warehouse_D,160,40,320,2025-09-11,68
996,Warehouse_E,229,19,76,2025-09-28,68
997,Warehouse_A,234,28,140,2025-09-18,14
997,Warehouse_B,336,48,336,2025-09-22,14
997,Warehouse_C,24,32,96,2025-08-31,14
997,Warehouse_D,491,18,72,2025-09-28,14
997,Warehouse_E,205,22,154,2025-09-14,14
998,Warehouse_A,30,38,304,2025-09-11,65
998,Warehouse_B,44,32,224,2025-09-23,65
998,Warehouse_C,39,43,129,2025-09-16,65
998,Warehouse_D,305,40,240,2025-09-18,65
998,Warehouse_E,68,33,264,2025-09-14,65
999,Warehouse_A,144,35,175,2025-09-26,66
999,Warehouse_B,470,32,192,2025-09-20,66
999,Warehouse_C,481,44,132,2025-09-12,66
999,Warehouse_D,196,34,136,2025-09-26,66
999,Warehouse_E,220,28,196,2025-08-31,66
1000,Warehouse_A,320,48,384,2025-09-17,15
1000,Warehouse_B,312,24,120,2025-09-21,15
1000,Warehouse_C,208,17,51,2025-09-21,15
1000,Warehouse_D,272,38,190,2025-09-11,15
1000,Warehouse_E,230,16,96,2025-09-20,15
1001,Warehouse_A,152,32,192,2025-09-07,77
1001,Warehouse_B,314,11,44,2025-09-01,77
1001,Warehouse_C,457,13,39,2025-09-03,77
1001,Warehouse_D,168,23,92,2025-09-25,77
1001,Warehouse_E,487,37,185,2025-09-28,77
1002,Warehouse_A,354,13,78,2025-09-02,57
1002,Warehouse_B,292,34,170,2025-09-12,57
1002,Warehouse_C,288,14,70,2025-09-10,57
1002,Warehouse_D,229,35,175,2025-09-07,57
1002,Warehouse_E,40,46,138,2025-09-06,57
1003,Warehouse_A,51,40,200,2025-09-10,19
1003,Warehouse_B,306,50,200,2025-09-01,19
1003,Warehouse_C,264,22,132,2025-09-10,19
1003,Warehouse_D,229,42,210,2025-09-13,19
1003,Warehouse_E,349,11,77,2025-09-20,19
1004,Warehouse_A,246,13,78,2025-09-10,40
1004,Warehouse_B,228,38,304,2025-09-01,40
1004,Warehouse_C,29,11,55,2025-09-01,40
1004,Warehouse_D,74,32,256,2025-09-24,40
1004,Warehouse_E,237,34,238,2025-09-17,40
1005,Warehouse_A,298,30,120,2025-09-05,43
1005,Warehouse_B,418,28,224,2025-09-06,43
1005,Warehouse_C,63,13,78,2025-09-04,43
1005,Warehouse_D,144,29,116,2025-09-27,43
1005,Warehouse_E,99,50,200,2025-09-28,43
1006,Warehouse_A,282,17,136,2025-09-20,20
1006,Warehouse_B,15,15,105,2025-09-20,20
1006,Warehouse_C,56,45,270,2025-09-06,20
1006,Warehouse_D,459,29,116,2025-09-24,20
1006,Warehouse_E,102,33,231,2025-09-15,20
1007,Warehouse_A,13,32,128,2025-09-06,37
1007,Warehouse_B,430,46,276,2025-09-04,37
1007,Warehouse_C,353,20,100,2025-09-03,37
1007,Warehouse_D,262,49,294,2025-09-18,37
1007,Warehouse_E,146,42,168,2025-08-30,37
1008,Warehouse_A,315,28,196,2025-09-02,85
1008,Warehouse_B,225,17,68,2025-09-15,85
1008,Warehouse_C,397,25,125,2025-09-23,85
1008,Warehouse_D,391,36,216,2025-09-24,85
1008,Warehouse_E,136,23,138,2025-09-26,85
1009,Warehouse_A,339,28,84,2025-09-12,54
1009,Warehouse_B,95,45,360,2025-09-15,54
1009,Warehouse_C,483,35,140,2025-09-07,54
1009,Warehouse_D,47,45,315,2025-08-30,54
1009,Warehouse_E,82,47,141,2025-09-25,54
1010,Warehouse_A,165,26,130,2025-09-02,50
1010,Warehouse_B,408,11,33,2025-09-05,50
1010,Warehouse_C,153,10,30,2025-09-18,50
1010,Warehouse_D,71,30,240,2025-09-27,50
1010,Warehouse_E,109,12,96,2025-08-29,50
1011,Warehouse_A,25,35,280,2025-09-20,48
1011,Warehouse_B,443,34,170,2025-09-06,48
1011,Warehouse_C,51,41,164,2025-09-03,48
1011,Warehouse_D,48,22,110,2025-09-11,48
1011,Warehouse_E,16,48,336,2025-08-29,48
1012,Warehouse_A,146,31,248,2025-08-31,28
1012,Warehouse_B,198,40,320,2025-09-23,28
1012,Warehouse_C,440,34,238,2025-09-26,28
1012,Warehouse_D,33,16,48,2025-09-19,28
1012,Warehouse_E,36,26,130,2025-09-06,28
1013,Warehouse_A,39,38,190,2025-09-10,69
1013,Warehouse_B,30,36,180,2025-09-04,69
1013,Warehouse_C,338,37,148,2025-09-17,69
1013,Warehouse_D,485,15,45,2025-09-19,69
1013,Warehouse_E,371,10,30,2025-09-09,69
1014,Warehouse_A,26,43,215,2025-08-31,70
1014,Warehouse_B,287,32,128,2025-09-09,70
1014,Warehouse_C,460,25,75,2025-09-22,70
1014,Warehouse_D,330,45,315,2025-09-18,70
1014,Warehouse_E,190,38,114,2025-09-07,70
1015,Warehouse_A,239,48,384,2025-09-19,60
1015,Warehouse_B,121,36,180,2025-09-18,60
1015,Warehouse_C,113,18,72,2025-09-24,60
1015,Warehouse_D,227,24,96,2025-09-14,60
1015,Warehouse_E,307,17,119,2025-09-28,60
1016,Warehouse_A,498,21,105,2025-09-02,39
1016,Warehouse_B,22,50,200,2025-09-05,39
1016,Warehouse_C,341,19,114,2025-09-16,39
1016,Warehouse_D,186,19,133,2025-09-08,39
1016,Warehouse_E,432,20,120,2025-09-19,39
1017,Warehouse_A,442,44,132,2025-09-21,91
1017,Warehouse_B,337,17,68,2025-09-02,91
1017,Warehouse_C,75,26,104,2025-09-28,91
1017,Warehouse_D,385,50,250,2025-09-10,91
1017,Warehouse_E,358,50,300,2025-09-12,91
1018,Warehouse_A,160,37,296,2025-09-19,98
1018,Warehouse_B,322,28,224,2025-09-06,98
1018,Warehouse_C,43,22,88,2025-09-02,98
1018,Warehouse_D,89,13,78,2025-09-26,98
1018,Warehouse_E,20,44,220,2025-09-24,98
1019,Warehouse_A,180,34,170,2025-09-11,18
1019,Warehouse_B,298,19,133,2025-09-19,18
1019,Warehouse_C,398,42,294,2025-09-06,18
1019,Warehouse_D,59,32,224,2025-09-27,18
1019,Warehouse_E,424,37,296,2025-09-26,18
1020,Warehouse_A,296,18,126,2025-09-05,91
1020,Warehouse_B,79,21,63,2025-09-20,91
1020,Warehouse_C,84,35,175,2025-09-12,91
1020,Warehouse_D,141,39,312,2025-09-04,91
1020,Warehouse_E,214,26,78,2025-09-14,91
1021,Warehouse_A,440,25,75,2025-08-29,43
1021,Warehouse_B,138,16,48,2025-09-12,43
1021,Warehouse_C,320,43,344,2025-09-13,43
1021,Warehouse_D,275,24,120,2025-09-16,43
1021,Warehouse_E,464,16,112,2025-09-12,43
1022,Warehouse_A,159,32,128,2025-09-20,46
1022,Warehouse_B,124,28,224,2025-09-07,46
1022,Warehouse_C,161,19,95,2025-08-29,46
1022,Warehouse_D,116,35,245,2025-09-28,46
1022,Warehouse_E,41,41,123,2025-09-11,46
1023,Warehouse_A,105,44,264,2025-08-31,53
1023,Warehouse_B,470,47,282,2025-09-04,53
1023,Warehouse_C,4,12,60,2025-09-06,53
1023,Warehouse_D,4,44,220,2025-09-22,53
1023,Warehouse_E,92,17,136,2025-09-13,53
1024,Warehouse_A,181,39,195,2025-09-26,92
1024,Warehouse_B,146,35,245,2025-09-17,92
1024,Warehouse_C,141,34,102,2025-09-13,92
1024,Warehouse_D,206,44,176,2025-09-22,92
1024,Warehouse_E,53,50,250,2025-09-04,92
1025,Warehouse_A,187,38,228,2025-09-25,48
1025,Warehouse_B,486,17,51,2025-09-24,48
1025,Warehouse_C,500,21,105,2025-09-26,48
1025,Warehouse_D,151,28,168,2025-09-20,48
1025,Warehouse_E,277,29,87,2025-09-21,48
1026,Warehouse_A,433,20,120,2025-09-09,61
1026,Warehouse_B,231,14,84,2025-09-02,61
1026,Warehouse_C,336,49,196,2025-09-23,61
1026,Warehouse_D,469,44,220,2025-09-12,61
1026,Warehouse_E,207,27,108,2025-09-13,61
1027,Warehouse_A,441,14,112,2025-09-18,96
1027,Warehouse_B,423,38,114,2025-09-25,96
1027,Warehouse_C,194,25,175,2025-08-31,96
1027,Warehouse_D,150,24,144,2025-09-16,96
1027,Warehouse_E,464,30,90,2025-09-26,96
1028,Warehouse_A,467,18,144,2025-09-24,38
1028,Warehouse_B,241,29,174,2025-09-22,38
1028,Warehouse_C,35,48,336,2025-09-13,38
1028,Warehouse_D,147,11,66,2025-09-24,38
1028,Warehouse_E,52,32,128,2025-09-07,38
1029,Warehouse_A,254,25,200,2025-08-31,65
1029,Warehouse_B,277,15,105,2025-09-01,65
1029,Warehouse_C,185,31,186,2025-09-10,65
1029,Warehouse_D,171,29,145,2025-09-14,65
1029,Warehouse_E,369,16,96,2025-09-17,65
1030,Warehouse_A,86,35,105,2025-09-01,59
1030,Warehouse_B,139,20,80,2025-09-27,59
1030,Warehouse_C,225,48,336,2025-09-01,59
1030,Warehouse_D,88,41,164,2025-09-27,59
1030,Warehouse_E,236,19,76,2025-09-06,59
1031,Warehouse_A,19,39,117,2025-09-17,12
1031,Warehouse_B,102,26,104,2025-09-28,12
1031,Warehouse_C,401,19,114,2025-09-03,12
1031,Warehouse_D,116,28,224,2025-09-09,12
1031,Warehouse_E,438,34,102,2025-09-13,12
1032,Warehouse_A,11,43,344,2025-09-18,59
1032,Warehouse_B,50,47,235,2025-09-08,59
1032,Warehouse_C,41,20,60,2025-09-04,59
1032,Warehouse_D,19,24,72,2025-09-18,59
1032,Warehouse_E,164,23,161,2025-09-22,59
1033,Warehouse_A,56,34,102,2025-09-17,46
1033,Warehouse_B,123,46,138,2025-09-12,46
1033,Warehouse_C,103,13,52,2025-09-03,46
1033,Warehouse_D,82,23,138,2025-09-04,46
1033,Warehouse_E,352,40,280,2025-09-15,46
1034,Warehouse_A,156,27,108,2025-09-09,50
1034,Warehouse_B,348,50,150,2025-09-23,50
1034,Warehouse_C,3,47,376,2025-09-08,50
1034,Warehouse_D,496,18,72,2025-09-07,50
1034,Warehouse_E,230,17,102,2025-09-02,50
1035,Warehouse_A,24,24,120,2025-09-19,90
1035,Warehouse_B,263,10,60,2025-09-26,90
1035,Warehouse_C,484,47,329,2025-09-10,90
1035,Warehouse_D,120,17,119,2025-09-16,90
1035,Warehouse_E,408,26,78,2025-09-13,90
1036,Warehouse_A,196,11,33,2025-09-18,96
1036,Warehouse_B,347,12,36,2025-08-29,96
1036,Warehouse_C,156,24,168,2025-09-17,96
1036,Warehouse_D,363,21,147,2025-09-15,96
1036,Warehouse_E,299,15,75,2025-09-25,96
1037,Warehouse_A,106,18,144,2025-09-07,40
1037,Warehouse_B,442,40,120,2025-09-19,40
1037,Warehouse_C,125,48,144,2025-09-14,40
1037,Warehouse_D,299,45,180,2025-09-27,40
1037,Warehouse_E,458,22,88,2025-09-22,40
1038,Warehouse_A,386,16,48,2025-09-27,62
1038,Warehouse_B,319,23,161,2025-09-02,62
1038,Warehouse_C,241,44,308,2025-08-30,62
1038,Warehouse_D,45,21,168,2025-09-10,62
1038,Warehouse_E,478,33,198,2025-08-30,62
1039,Warehouse_A,161,34,136,2025-09-17,82
1039,Warehouse_B,298,41,164,2025-09-10,82
1039,Warehouse_C,108,14,56,2025-08-30,82
1039,Warehouse_D,336,22,132,2025-08-31,82
1039,Warehouse_E,259,47,188,2025-09-09,82
1040,Warehouse_A,247,31,186,2025-09-10,28
1040,Warehouse_B,421,43,301,2025-09-16,28
1040,Warehouse_C,145,41,328,2025-09-26,28
1040,Warehouse_D,325,28,224,2025-09-09,28
1040,Warehouse_E,130,48,288,2025-09-20,28
1041,Warehouse_A,386,35,245,2025-09-05,78
1041,Warehouse_B,84,25,150,2025-09-04,78
1041,Warehouse_C,430,35,105,2025-09-26,78
1041,Warehouse_D,254,49,245,2025-09-21,78
1041,Warehouse_E,134,24,96,2025-09-13,78
1042,Warehouse_A,275,10,50,2025-09-11,78
1042,Warehouse_B,298,10,60,2025-09-07,78
1042,Warehouse_C,406,19,133,2025-09-04,78
1042,Warehouse_D,418,23,69,2025-09-05,78
1042,Warehouse_E,75,19,133,2025-09-04,78
1043,Warehouse_A,196,45,180,2025-09-18,6
1043,Warehouse_B,46,19,57,2025-09-08,6
1043,Warehouse_C,130,20,100,2025-09-15,6
1043,Warehouse_D,124,29,145,2025-09-22,6
1043,Warehouse_E,399,14,56,2025-09-25,6
1044,Warehouse_A,360,37,296,2025-09-10,48
1044,Warehouse_B,13,47,141,2025-09-14,48
1044,Warehouse_C,299,22,154,2025-09-07,48
1044,Warehouse_D,405,34,238,2025-08-30,48
1044,Warehouse_E,449,11,66,2025-09-06,48
1045,Warehouse_A,324,44,352,2025-08-30,4
1045,Warehouse_B,78,45,270,2025-09-02,4
1045,Warehouse_C,10,11,88,2025-09-13,4
1045,Warehouse_D,201,21,105,2025-09-10,4
1045,Warehouse_E,312,36,144,2025-08-31,4
1046,Warehouse_A,55,27,189,2025-09-23,29
1046,Warehouse_B,197,15,120,2025-09-19,29
1046,Warehouse_C,83,32,96,2025-09-09,29
1046,Warehouse_D,147,42,252,2025-09-06,29
1046,Warehouse_E,252,31,186,2025-09-05,29
1047,Warehouse_A,347,44,176,2025-09-16,22
1047,Warehouse_B,105,22,88,2025-09-26,22
1047,Warehouse_C,304,25,100,2025-09-21,22
1047,Warehouse_D,406,44,176,2025-09-03,22
1047,Warehouse_E,469,29,174,2025-09-16,22
1048,Warehouse_A,14,48,384,2025-09-22,13
1048,Warehouse_B,248,25,100,2025-09-01,13
1048,Warehouse_C,434,45,180,2025-09-01,13
1048,Warehouse_D,30,17,85,2025-09-17,13
1048,Warehouse_E,353,13,78,2025-09-13,13
1049,Warehouse_A,181,20,60,2025-09-02,73
1049,Warehouse_B,61,43,258,2025-09-27,73
1049,Warehouse_C,122,19,57,2025-09-19,73
1049,Warehouse_D,157,35,175,2025-09-20,73
1049,Warehouse_E,144,48,336,2025-08-29,73
1050,Warehouse_A,271,35,245,2025-09-27,86
1050,Warehouse_B,353,35,175,2025-09-23,86
1050,Warehouse_C,85,40,160,2025-09-27,86
1050,Warehouse_D,155,25,175,2025-09-07,86
1050,Warehouse_E,498,14,70,2025-09-26,86
1051,Warehouse_A,77,14,70,2025-08-30,17
1051,Warehouse_B,186,31,186,2025-09-15,17
1051,Warehouse_C,148,27,216,2025-09-17,17
1051,Warehouse_D,243,39,156,2025-09-27,17
1051,Warehouse_E,1,45,135,2025-09-02,17
1052,Warehouse_A,191,11,88,2025-09-12,50
1052,Warehouse_B,22,26,130,2025-09-11,50
1052,Warehouse_C,319,32,160,2025-09-24,50
1052,Warehouse_D,256,31,124,2025-09-22,50
1052,Warehouse_E,47,30,210,2025-09-10,50
1053,Warehouse_A,311,43,172,2025-09-07,20
1053,Warehouse_B,67,19,95,2025-09-01,20
1053,Warehouse_C,83,45,225,2025-09-10,20
1053,Warehouse_D,225,23,161,2025-09-16,20
1053,Warehouse_E,214,35,105,2025-09-15,20
1054,Warehouse_A,393,11,33,2025-09-01,72
1054,Warehouse_B,16,39,273,2025-09-19,72
1054,Warehouse_C,346,32,96,2025-09-09,72
1054,Warehouse_D,331,44,220,2025-09-20,72
1054,Warehouse_E,470,49,343,2025-09-26,72
1055,Warehouse_A,184,40,280,2025-09-05,18
1055,Warehouse_B,183,35,105,2025-09-10,18
1055,Warehouse_C,440,30,180,2025-09-23,18
1055,Warehouse_D,54,40,280,2025-09-04,18
1055,Warehouse_E,310,27,81,2025-09-04,18
1056,Warehouse_A,79,34,272,2025-09-16,48
1056,Warehouse_B,339,41,328,2025-09-16,48
1056,Warehouse_C,160,27,108,2025-09-12,48
1056,Warehouse_D,258,30,120,2025-09-01,48
1056,Warehouse_E,259,12,60,2025-09-22,48
1057,Warehouse_A,433,22,110,2025-09-22,36
1057,Warehouse_B,78,34,170,2025-09-08,36
1057,Warehouse_C,435,42,294,2025-09-23,36
1057,Warehouse_D,242,36,252,2025-09-11,36
1057,Warehouse_E,63,32,96,2025-09-04,36
1058,Warehouse_A,323,44,308,2025-09-17,39
1058,Warehouse_B,25,13,52,2025-09-03,39
1058,Warehouse_C,307,49,343,2025-09-27,39
1058,Warehouse_D,455,41,246,2025-09-15,39
1058,Warehouse_E,181,44,176,2025-08-30,39
1059,Warehouse_A,273,13,104,2025-09-14,19
1059,Warehouse_B,383,19,114,2025-09-21,19
1059,Warehouse_C,190,44,264,2025-09-14,19
1059,Warehouse_D,152,19,133,2025-08-30,19
1059,Warehouse_E,18,31,217,2025-09-12,19
1060,Warehouse_A,222,46,138,2025-09-18,79
1060,Warehouse_B,16,22,66,2025-09-10,79
1060,Warehouse_C,400,15,120,2025-09-21,79
1060,Warehouse_D,240,15,120,2025-09-01,79
1060,Warehouse_E,85,44,176,2025-09-13,79
1061,Warehouse_A,311,12,36,2025-09-28,100
1061,Warehouse_B,76,41,164,2025-09-05,100
1061,Warehouse_C,452,37,148,2025-09-03,100
1061,Warehouse_D,235,50,350,2025-08-30,100
1061,Warehouse_E,113,31,248,2025-09-11,100
1062,Warehouse_A,391,47,235,2025-08-31,45
1062,Warehouse_B,128,15,75,2025-09-21,45
1062,Warehouse_C,236,19,95,2025-09-09,45
1062,Warehouse_D,259,26,182,2025-09-20,45
1062,Warehouse_E,397,16,112,2025-09-24,45
1063,Warehouse_A,68,42,294,2025-09-24,20
1063,Warehouse_B,392,44,352,2025-08-31,20
1063,Warehouse_C,170,12,48,2025-08-29,20
1063,Warehouse_D,245,27,216,2025-09-06,20
1063,Warehouse_E,304,26,78,2025-09-15,20
1064,Warehouse_A,360,12,72,2025-09-14,39
1064,Warehouse_B,430,43,172,2025-09-14,39
1064,Warehouse_C,416,12,48,2025-09-09,39
1064,Warehouse_D,101,48,288,2025-09-06,39
1064,Warehouse_E,284,41,328,2025-09-15,39
1065,Warehouse_A,479,39,117,2025-09-23,23
1065,Warehouse_B,74,22,132,2025-09-21,23
1065,Warehouse_C,293,18,72,2025-09-27,23
1065,Warehouse_D,107,50,150,2025-09-14,23
1065,Warehouse_E,471,33,99,2025-09-05,23
1066,Warehouse_A,328,33,264,2025-09-13,97
1066,Warehouse_B,28,18,108,2025-09-02,97
1066,Warehouse_C,218,12,72,2025-08-31,97
1066,Warehouse_D,435,46,138,2025-08-29,97
1066,Warehouse_E,88,49,343,2025-09-27,97
1067,Warehouse_A,235,45,135,2025-09-23,32
1067,Warehouse_B,491,15,90,2025-09-28,32
1067,Warehouse_C,494,29,232,2025-09-10,32
1067,Warehouse_D,19,17,119,2025-09-08,32
1067,Warehouse_E,391,47,188,2025-08-29,32
1068,Warehouse_A,392,36,180,2025-09-27,23
1068,Warehouse_B,18,24,168,2025-09-10,23
1068,Warehouse_C,433,14,70,2025-09-16,23
1068,Warehouse_D,279,22,110,2025-09-22,23
1068,Warehouse_E,142,38,114,2025-09-03,23
1069,Warehouse_A,339,17,68,2025-09-18,43
1069,Warehouse_B,334,16,64,2025-09-10,43
1069,Warehouse_C,180,48,192,2025-09-02,43
1069,Warehouse_D,252,26,156,2025-09-11,43
1069,Warehouse_E,49,37,148,2025-09-28,43
1070,Warehouse_A,79,37,259,2025-09-12,71
1070,Warehouse_B,450,23,138,2025-09-02,71
1070,Warehouse_C,47,32,192,2025-09-03,71
1070,Warehouse_D,47,27,81,2025-09-16,71
1070,Warehouse_E,309,20,100,2025-09-02,71
1071,Warehouse_A,253,17,51,2025-09-24,75
1071,Warehouse_B,126,31,93,2025-09-14,75
1071,Warehouse_C,117,31,217,2025-09-18,75
1071,Warehouse_D,251,19,95,2025-09-04,75
1071,Warehouse_E,493,28,196,2025-08-29,75
1072,Warehouse_A,98,39,234,2025-09-08,47
1072,Warehouse_B,456,22,66,2025-09-05,47
1072,Warehouse_C,103,14,42,2025-09-11,47
1072,Warehouse_D,189,50,250,2025-09-15,47
1072,Warehouse_E,23,29,203,2025-09-10,47
1073,Warehouse_A,43,41,246,2025-09-17,14
1073,Warehouse_B,151,49,245,2025-09-26,14
1073,Warehouse_C,230,40,240,2025-09-17,14
1073,Warehouse_D,275,18,72,2025-09-25,14
1073,Warehouse_E,218,31,217,2025-08-29,14
1074,Warehouse_A,214,27,162,2025-08-30,70
1074,Warehouse_B,23,21,126,2025-09-28,70
1074,Warehouse_C,43,37,259,2025-09-27,70
1074,Warehouse_D,492,26,156,2025-09-03,70
1074,Warehouse_E,136,22,132,2025-09-10,70
1075,Warehouse_A,328,28,224,2025-09-16,74
1075,Warehouse_B,480,45,135,2025-09-17,74
1075,Warehouse_C,147,35,140,2025-09-18,74
1075,Warehouse_D,361,27,81,2025-09-18,74
1075,Warehouse_E,125,12,60,2025-09-22,74
1076,Warehouse_A,336,43,258,2025-09-21,69
1076,Warehouse_B,489,40,240,2025-09-23,69
1076,Warehouse_C,191,23,184,2025-09-09,69
1076,Warehouse_D,329,20,160,2025-09-02,69
1076,Warehouse_E,495,46,138,2025-09-07,69
1077,Warehouse_A,155,37,259,2025-09-15,32
1077,Warehouse_B,269,32,96,2025-09-24,32
1077,Warehouse_C,431,35,210,2025-09-21,32
1077,Warehouse_D,301,11,88,2025-09-12,32
1077,Warehouse_E,434,50,300,2025-09-10,32
1078,Warehouse_A,433,26,208,2025-09-21,4
1078,Warehouse_B,332,43,172,2025-09-13,4
1078,Warehouse_C,128,12,96,2025-09-23,4
1078,Warehouse_D,186,30,120,2025-09-02,4
1078,Warehouse_E,389,44,220,2025-09-06,4
1079,Warehouse_A,16,13,52,2025-09-08,39
1079,Warehouse_B,184,23,92,2025-09-20,39
1079,Warehouse_C,441,28,140,2025-09-14,39
1079,Warehouse_D,209,42,294,2025-08-30,39
1079,Warehouse_E,381,25,100,2025-09-18,39
1080,Warehouse_A,47,35,210,2025-09-27,10
1080,Warehouse_B,255,40,160,2025-09-12,10
1080,Warehouse_C,219,35,210,2025-09-22,10
1080,Warehouse_D,407,39,273,2025-09-11,10
1080,Warehouse_E,469,36,288,2025-09-06,10
1081,Warehouse_A,278,34,204,2025-09-25,96
1081,Warehouse_B,308,39,117,2025-09-05,96
1081,Warehouse_C,98,21,63,2025-09-09,96
1081,Warehouse_D,334,19,76,2025-09-04,96
1081,Warehouse_E,395,21,168,2025-09-15,96
1082,Warehouse_A,250,40,160,2025-09-23,85
1082,Warehouse_B,245,35,210,2025-09-24,85
1082,Warehouse_C,114,20,80,2025-09-01,85
1082,Warehouse_D,85,46,368,2025-08-31,85
1082,Warehouse_E,3,39,195,2025-09-07,85
1083,Warehouse_A,375,37,259,2025-09-25,95
1083,Warehouse_B,284,45,135,2025-09-10,95
1083,Warehouse_C,181,30,180,2025-09-14,95
1083,Warehouse_D,144,26,156,2025-09-16,95
1083,Warehouse_E,357,48,288,2025-09-25,95
1084,Warehouse_A,380,49,147,2025-09-25,88
1084,Warehouse_B,213,48,192,2025-09-01,88
1084,Warehouse_C,38,11,77,2025-09-08,88
1084,Warehouse_D,275,25,200,2025-08-29,88
1084,Warehouse_E,30,48,192,2025-09-19,88
1085,Warehouse_A,439,32,96,2025-08-30,62
1085,Warehouse_B,2,29,203,2025-09-16,62
1085,Warehouse_C,272,41,328,2025-09-05,62
1085,Warehouse_D,26,43,301,2025-09-21,62
1085,Warehouse_E,222,16,96,2025-09-03,62
1086,Warehouse_A,456,18,72,2025-09-23,54
1086,Warehouse_B,229,50,150,2025-09-27,54
1086,Warehouse_C,378,21,126,2025-09-26,54
1086,Warehouse_D,221,37,259,2025-09-17,54
1086,Warehouse_E,109,29,116,2025-09-23,54
1087,Warehouse_A,318,31,93,2025-09-06,48
1087,Warehouse_B,199,26,156,2025-09-28,48
1087,Warehouse_C,14,15,75,2025-09-03,48
1087,Warehouse_D,181,17,102,2025-09-15,48
1087,Warehouse_E,3,40,160,2025-09-11,48
1088,Warehouse_A,467,46,368,2025-09-11,96
1088,Warehouse_B,447,34,170,2025-09-12,96
1088,Warehouse_C,420,24,72,2025-09-10,96
1088,Warehouse_D,263,24,144,2025-09-15,96
1088,Warehouse_E,335,29,232,2025-09-26,96
1089,Warehouse_A,432,36,180,2025-09-28,43
1089,Warehouse_B,413,40,320,2025-08-30,43
1089,Warehouse_C,199,33,198,2025-09-13,43
