order_id,carrier,tracking_number,shipping_method,shipping_cost,ship_date,estimated_delivery,actual_delivery,shipping_status,weight_kg
1026,Amazon Logistics,TN836204018,express,0.0,2024-04-26,2024-05-02,2024-05-02,returned,12.82
1028,Amazon Logistics,TN457743310,overnight,0.0,2024-01-07,2024-01-09,2024-01-09,delivered,17.33
1029,UPS,TN623586499,overnight,0.0,2024-12-28,2024-12-31,2025-01-02,shipped,13.51
1031,DHL,TN458298207,standard,5.7,2024-07-07,2024-07-12,2024-07-13,delivered,16.14
1032,DHL,TN322240295,express,0.0,2025-05-24,2025-05-29,2025-05-30,in_transit,2.71
1033,DHL,TN437905139,two_day,0.0,2025-02-26,2025-03-03,2025-03-03,pending,2.9
1034,DHL,TN830309674,two_day,0.0,2024-10-16,2024-10-18,2024-10-19,delivered,15.3
1035,FedEx,TN106871883,express,0.0,2024-01-02,2024-01-04,2024-01-04,delivered,19.39
1036,USPS,TN801973372,express,0.0,2024-09-05,2024-09-11,2024-09-10,shipped,2.46
1037,DHL,TN529326763,free,0.0,2025-02-09,2025-02-11,2025-02-12,in_transit,7.45
1038,FedEx,TN863001009,free,0.0,2024-04-28,2024-04-30,2024-05-01,delivered,16.33
1039,UPS,TN535391004,two_day,0.0,2025-09-16,2025-09-20,2025-09-20,pending,6.49
1040,FedEx,TN609145107,free,0.0,2024-04-17,2024-04-19,2024-04-21,pending,9.86
1041,UPS,TN344104481,overnight,21.73,2023-12-19,2023-12-24,2023-12-26,pending,5.73
1042,Amazon Logistics,TN528913771,overnight,0.0,2025-03-01,2025-03-05,2025-03-05,shipped,3.11
1043,DHL,TN495964106,overnight,0.0,2024-10-28,2024-11-04,2024-11-05,returned,19.74
1044,USPS,TN267744325,express,0.0,2024-02-08,2024-02-10,2024-02-10,in_transit,7.14
1046,DHL,TN416820733,free,0.0,2025-08-18,2025-08-23,2025-08-23,returned,5.2
1047,DHL,TN112859156,standard,0.0,2024-05-22,2024-05-27,,delivered,4.11
1048,USPS,TN747825656,overnight,0.0,2025-03-29,2025-04-04,2025-04-06,delivered,4.52
1049,DHL,TN408371716,express,0.0,2024-12-23,2024-12-26,2024-12-25,shipped,4.37
1050,FedEx,TN865471651,free,18.78,2025-09-06,2025-09-10,2025-09-10,shipped,1.05
1051,FedEx,TN413013807,overnight,1.17,2024-04-12,2024-04-14,2024-04-13,in_transit,6.94
1052,UPS,TN576527857,two_day,0.0,2024-09-02,2024-09-09,2024-09-10,delivered,2.45
1053,UPS,TN584146669,standard,0.0,2025-05-02,2025-05-07,,shipped,1.83
1055,Amazon Logistics,TN222235684,standard,0.0,2024-09-05,2024-09-08,2024-09-08,in_transit,16.27
1056,USPS,TN258491726,standard,4.02,2025-04-14,2025-04-20,2025-04-20,shipped,0.55
1057,USPS,TN772222266,two_day,1.52,2024-06-04,2024-06-07,2024-06-09,returned,10.27
1058,USPS,TN424723571,overnight,0.0,2023-12-17,2023-12-20,2023-12-20,in_transit,13.21
1059,FedEx,TN652437643,standard,0.0,2025-09-08,2025-09-13,2025-09-13,pending,6.34
1065,DHL,TN531248089,two_day,15.3,2024-11-11,2024-11-16,,pending,3.56
1066,DHL,TN737586360,express,8.44,2025-08-29,2025-09-03,2025-09-05,returned,5.31
1067,DHL,TN416006822,express,0.0,2024-01-09,2024-01-13,2024-01-13,in_transit,6.77
1068,FedEx,TN752628273,free,0.0,2025-05-10,2025-05-15,,shipped,17.46
1070,USPS,TN115219291,free,0.0,2025-08-31,2025-09-07,2025-09-06,pending,15.08
1071,UPS,TN557789407,express,0.0,2023-10-25,2023-10-30,2023-11-01,pending,5.12
1073,USPS,TN766327596,free,0.0,2024-11-08,2024-11-10,2024-11-11,pending,14.7
1074,USPS,TN268970253,express,11.35,2024-03-01,2024-03-04,2024-03-05,in_transit,6.1
1075,Amazon Logistics,TN288239529,two_day,0.0,2024-09-18,2024-09-22,2024-09-22,returned,0.58
1076,USPS,TN909261652,express,16.12,2025-09-17,2025-09-21,2025-09-22,shipped,10.79
1077,Amazon Logistics,TN873836703,overnight,0.0,2025-02-01,2025-02-04,2025-02-06,returned,7.77
1078,UPS,TN215008260,express,0.0,2024-10-14,2024-10-16,2024-10-16,returned,11.46
1079,USPS,TN725063152,two_day,0.0,2025-02-17,2025-02-20,2025-02-20,in_transit,8.39
1080,UPS,TN672197302,two_day,0.0,2023-11-17,2023-11-23,2023-11-22,returned,15.6
1081,FedEx,TN632247149,overnight,0.0,2025-07-28,2025-08-03,2025-08-03,returned,11.37
1083,UPS,TN307792556,overnight,0.0,2025-08-02,2025-08-04,2025-08-06,pending,6.99
1084,DHL,TN550226639,standard,0.0,2024-09-24,2024-09-29,2024-10-01,delivered,3.37
1086,Amazon Logistics,TN216075319,standard,0.0,2023-10-31,2023-11-06,2023-11-06,returned,12.83
1087,DHL,TN554384566,express,0.0,2024-04-26,2024-04-30,2024-05-01,in_transit,16.73
1088,UPS,TN609291803,free,0.0,2024-02-18,2024-02-21,2024-02-21,returned,3.14
1089,UPS,TN398163570,free,11.07,2024-11-05,2024-11-07,2024-11-06,in_transit,5.16
1090,USPS,TN478393572,standard,0.0,2025-05-05,2025-05-09,2025-05-10,returned,2.32
1091,UPS,TN468822054,standard,0.0,2024-01-07,2024-01-13,2024-01-14,returned,9.7
1093,USPS,TN309728088,standard,0.0,2024-10-22,2024-10-29,2024-10-31,delivered,5.18
1094,USPS,TN266737070,two_day,0.0,2025-04-25,2025-05-02,,in_transit,1.7
1095,Amazon Logistics,TN445165465,free,0.0,2025-06-24,2025-06-30,2025-06-29,pending,10.28
1096,UPS,TN172898283,express,6.31,2025-09-24,2025-10-01,2025-10-02,returned,13.63
1097,USPS,TN881096799,overnight,12.9,2025-03-28,2025-04-03,2025-04-02,shipped,10.69
1098,DHL,TN323383706,two_day,0.0,2025-04-02,2025-04-06,2025-04-05,returned,11.05
1099,DHL,TN378110242,standard,0.0,2024-11-29,2024-12-03,2024-12-05,in_transit,13.43
1101,UPS,TN862025402,express,0.0,2024-07-29,2024-08-03,2024-08-04,shipped,13.6
1102,USPS,TN899498935,standard,0.0,2024-07-10,2024-07-16,2024-07-17,shipped,3.59
1103,DHL,TN867543913,express,0.0,2025-05-23,2025-05-28,,shipped,10.6
1105,USPS,TN488029930,overnight,2.73,2025-06-13,2025-06-16,2025-06-16,shipped,10.03
1106,USPS,TN736125930,two_day,0.0,2024-06-15,2024-06-18,2024-06-18,pending,18.63
1107,USPS,TN825715006,standard,0.0,2023-12-03,2023-12-10,2023-12-11,in_transit,13.79
1108,Amazon Logistics,TN968402440,free,17.43,2025-05-15,2025-05-20,2025-05-22,returned,1.07
1109,USPS,TN207674429,two_day,0.0,2024-10-19,2024-10-24,2024-10-25,pending,15.88
1110,UPS,TN932015813,overnight,18.92,2024-04-09,2024-04-14,,in_transit,17.31
1111,USPS,TN722223132,express,0.0,2023-12-19,2023-12-24,2023-12-24,in_transit,13.86
1112,FedEx,TN932367382,overnight,0.0,2024-12-01,2024-12-03,2024-12-03,delivered,9.46
1113,USPS,TN571013369,overnight,10.49,2024-03-12,2024-03-17,2024-03-16,returned,11.21
1114,FedEx,TN271708081,free,0.0,2025-09-22,2025-09-29,2025-09-28,pending,18.29
1115,Amazon Logistics,TN545457087,overnight,9.93,2025-09-22,2025-09-24,2025-09-26,shipped,16.86
1116,DHL,TN433211541,express,0.25,2023-11-28,2023-12-02,2023-12-03,shipped,15.51
1117,DHL,TN253801499,two_day,14.76,2024-07-23,2024-07-25,2024-07-25,pending,19.96
1118,DHL,TN379323051,two_day,0.0,2024-09-19,2024-09-24,2024-09-25,shipped,19.6
1119,USPS,TN839823881,standard,0.0,2025-09-29,2025-10-03,2025-10-02,pending,11.55
1120,USPS,TN647299853,free,0.0,2023-10-19,2023-10-21,2023-10-21,delivered,0.76
1121,Amazon Logistics,TN563994666,express,14.57,2025-01-31,2025-02-05,2025-02-06,in_transit,17.63
1122,USPS,TN113618027,free,0.0,2023-11-30,2023-12-04,2023-12-03,pending,17.59
1123,DHL,TN543824838,free,0.0,2024-09-23,2024-09-28,2024-09-28,pending,7.44
1124,FedEx,TN219969147,express,0.0,2023-12-01,2023-12-03,2023-12-03,returned,8.96
1125,Amazon Logistics,TN680328883,two_day,2.16,2024-05-19,2024-05-25,2024-05-25,in_transit,9.45
1127,UPS,TN910658094,free,0.0,2024-07-18,2024-07-25,2024-07-27,delivered,4.57
1128,Amazon Logistics,TN407555979,standard,0.0,2023-10-24,2023-10-27,2023-10-28,pending,19.24
1129,DHL,TN680757092,express,7.52,2025-05-31,2025-06-06,,shipped,18.38
1130,DHL,TN734918032,express,0.0,2025-08-18,2025-08-25,2025-08-25,shipped,11.38
1132,USPS,TN943158613,free,0.0,2023-11-27,2023-11-30,2023-11-29,pending,5.48
1133,USPS,TN915800591,two_day,0.0,2023-11-27,2023-12-01,2023-12-03,in_transit,18.54
1135,DHL,TN719524372,two_day,0.0,2023-10-13,2023-10-16,2023-10-18,shipped,11.53
1136,USPS,TN848397427,overnight,16.14,2025-02-25,2025-02-28,2025-02-27,in_transit,13.27
1137,FedEx,TN320519499,two_day,0.0,2025-09-26,2025-10-01,2025-10-02,returned,17.19
1138,UPS,TN846969141,express,0.0,2024-07-21,2024-07-26,2024-07-26,returned,8.58
1139,FedEx,TN204490554,standard,0.0,2025-08-06,2025-08-09,2025-08-10,delivered,10.01
1140,Amazon Logistics,TN173886307,standard,0.0,2025-06-25,2025-06-29,2025-06-29,in_transit,5.55
1141,FedEx,TN355548132,standard,0.39,2025-01-03,2025-01-08,2025-01-10,returned,16.8
1142,Amazon Logistics,TN778009078,overnight,13.88,2024-10-13,2024-10-18,2024-10-20,pending,3.21
1143,Amazon Logistics,TN826360672,free,0.0,2024-05-26,2024-06-02,2024-06-02,pending,19.8
1144,DHL,TN581428087,free,0.0,2024-09-28,2024-09-30,2024-09-29,delivered,14.05
1145,FedEx,TN986142419,standard,6.63,2025-08-15,2025-08-21,2025-08-22,delivered,16.05
1146,Amazon Logistics,TN382742372,overnight,12.72,2024-01-04,2024-01-10,2024-01-09,shipped,14.65
1147,FedEx,TN647711624,standard,0.0,2024-09-15,2024-09-19,2024-09-19,delivered,18.44
1148,UPS,TN137851348,standard,0.0,2024-10-24,2024-10-30,,delivered,11.5
1149,DHL,TN125361551,express,0.0,2024-10-10,2024-10-14,2024-10-16,shipped,8.35
1150,DHL,TN649150994,free,0.0,2023-11-17,2023-11-19,2023-11-20,returned,15.9
1151,UPS,TN628226080,free,0.0,2024-07-05,2024-07-12,2024-07-13,shipped,15.63
1152,USPS,TN737235548,express,0.0,2024-02-01,2024-02-03,2024-02-02,pending,18.41
1154,DHL,TN365692358,two_day,0.0,2024-08-27,2024-09-02,2024-09-01,in_transit,4.97
1156,FedEx,TN204891559,two_day,0.0,2024-06-16,2024-06-22,2024-06-23,pending,8.23
1158,UPS,TN549245539,overnight,3.35,2025-08-23,2025-08-30,2025-08-29,pending,11.44
1159,UPS,TN941320645,free,18.81,2024-05-17,2024-05-20,2024-05-22,returned,19.36
1161,Amazon Logistics,TN518426542,standard,12.4,2024-11-05,2024-11-10,,shipped,5.47
1162,FedEx,TN192269503,free,0.0,2023-10-26,2023-10-31,2023-11-02,shipped,1.84
1163,UPS,TN282341100,two_day,0.0,2025-04-07,2025-04-12,2025-04-12,delivered,15.97
1164,UPS,TN463991723,free,17.49,2024-05-08,2024-05-14,2024-05-16,delivered,13.1
1165,DHL,TN789973324,express,0.0,2024-01-29,2024-02-03,2024-02-05,shipped,19.82
1166,UPS,TN917586338,express,0.0,2025-07-15,2025-07-17,2025-07-18,shipped,15.26
1167,USPS,TN238845599,two_day,0.0,2025-03-01,2025-03-08,2025-03-08,in_transit,16.66
1168,DHL,TN923668642,overnight,0.0,2025-03-02,2025-03-09,2025-03-09,in_transit,19.66
1169,Amazon Logistics,TN318780007,free,9.0,2023-11-20,2023-11-26,2023-11-27,returned,4.1
1171,DHL,TN455691639,standard,0.0,2025-06-24,2025-06-30,2025-06-29,shipped,3.42
1172,FedEx,TN175026100,standard,0.0,2023-11-25,2023-12-01,2023-12-02,delivered,5.59
1173,FedEx,TN638745427,standard,0.0,2023-11-30,2023-12-02,2023-12-01,in_transit,5.42
1174,DHL,TN574409115,two_day,0.0,2024-08-10,2024-08-16,2024-08-17,delivered,19.45
1175,USPS,TN414848167,two_day,22.56,2025-08-10,2025-08-17,2025-08-17,delivered,0.98
1177,FedEx,TN443076811,two_day,22.07,2024-09-16,2024-09-20,2024-09-19,shipped,14.06
1178,USPS,TN378653220,free,12.21,2024-08-28,2024-09-04,2024-09-03,shipped,5.81
1179,FedEx,TN400361296,overnight,0.0,2025-09-28,2025-10-01,2025-10-03,in_transit,3.49
1180,FedEx,TN890224599,standard,0.0,2025-09-05,2025-09-07,2025-09-06,pending,6.11
1182,Amazon Logistics,TN796880212,overnight,0.0,2024-11-04,2024-11-06,2024-11-05,in_transit,12.59
1183,DHL,TN662486348,standard,5.98,2025-04-10,2025-04-16,2025-04-16,returned,19.63
1184,FedEx,TN926276368,two_day,0.0,2024-03-01,2024-03-04,2024-03-04,pending,8.42
1186,DHL,TN923569496,overnight,0.0,2025-05-02,2025-05-07,2025-05-06,in_transit,5.33
1187,USPS,TN931240947,standard,7.18,2025-05-19,2025-05-22,2025-05-24,pending,7.31
1188,FedEx,TN424061805,free,4.28,2025-09-14,2025-09-17,2025-09-19,returned,1.58
1189,USPS,TN456741657,overnight,0.0,2025-02-02,2025-02-04,2025-02-03,in_transit,2.23
1190,UPS,TN728020515,two_day,0.0,2025-04-18,2025-04-21,2025-04-22,shipped,14.84
1193,FedEx,TN997619877,free,0.0,2024-06-19,2024-06-22,2024-06-23,returned,5.19
1194,UPS,TN344985485,free,18.03,2024-08-24,2024-08-26,2024-08-26,in_transit,2.32
1195,FedEx,TN809586128,two_day,0.0,2025-04-17,2025-04-24,2025-04-24,pending,8.41
1196,Amazon Logistics,TN965339575,standard,0.0,2024-11-07,2024-11-09,2024-11-10,returned,15.32
1197,Amazon Logistics,TN219215573,two_day,10.8,2025-03-28,2025-04-01,2025-04-03,in_transit,5.9
1198,FedEx,TN960966889,express,12.5,2024-04-06,2024-04-11,2024-04-10,in_transit,10.94
1199,UPS,TN360170542,free,0.0,2025-02-20,2025-02-23,2025-02-24,pending,11.86
1200,FedEx,TN103306042,two_day,0.0,2023-10-27,2023-11-01,2023-11-02,shipped,15.1
1201,USPS,TN520938072,overnight,0.0,2025-01-16,2025-01-20,2025-01-19,shipped,19.6
1202,UPS,TN996946502,standard,24.14,2023-10-07,2023-10-13,,returned,4.89
1203,DHL,TN433496360,overnight,0.0,2024-06-18,2024-06-23,2024-06-24,pending,9.85
1204,UPS,TN206730889,free,0.0,2024-04-14,2024-04-21,2024-04-21,returned,2.95
1205,Amazon Logistics,TN589665942,standard,0.0,2025-08-28,2025-09-04,2025-09-03,shipped,8.34
1206,FedEx,TN417047205,two_day,0.14,2025-03-26,2025-03-30,2025-04-01,delivered,3.96
1207,USPS,TN150988808,overnight,0.0,2024-11-23,2024-11-29,2024-11-30,shipped,3.0
1208,DHL,TN784438688,overnight,0.0,2024-01-04,2024-01-07,,in_transit,5.64
1210,UPS,TN736357974,express,0.0,2025-05-11,2025-05-13,2025-05-13,shipped,3.27
1212,Amazon Logistics,TN283416680,two_day,0.0,2024-09-19,2024-09-21,2024-09-23,shipped,18.11
1213,USPS,TN611996455,express,0.0,2024-04-28,2024-05-04,2024-05-05,in_transit,17.46
1214,DHL,TN391836611,two_day,0.0,2025-01-18,2025-01-21,2025-01-20,shipped,17.03
1215,DHL,TN873986156,express,0.0,2024-11-06,2024-11-10,2024-11-09,in_transit,19.68
1216,DHL,TN192266363,free,0.0,2025-08-01,2025-08-07,2025-08-07,delivered,4.7
1217,DHL,TN307864983,two_day,21.08,2024-12-31,2025-01-05,2025-01-07,delivered,11.88
1218,USPS,TN111893118,free,0.0,2025-08-31,2025-09-07,2025-09-09,returned,3.86
1219,USPS,TN852863984,standard,0.0,2024-08-14,2024-08-18,2024-08-18,pending,16.19
1220,FedEx,TN977279649,standard,0.0,2025-04-16,2025-04-18,2025-04-17,shipped,3.69
1222,Amazon Logistics,TN410062839,standard,0.0,2025-06-12,2025-06-15,,shipped,16.37
1223,DHL,TN497773374,two_day,0.0,2024-04-28,2024-05-03,2024-05-03,delivered,14.7
1224,UPS,TN886778952,express,0.0,2025-07-28,2025-08-01,2025-08-02,delivered,6.03
1225,UPS,TN135376762,two_day,1.41,2024-12-14,2024-12-21,2024-12-20,shipped,16.97
1226,UPS,TN264897029,express,0.0,2024-12-23,2024-12-28,2024-12-27,shipped,9.82
1227,USPS,TN137193115,free,0.0,2024-03-17,2024-03-24,2024-03-25,pending,11.1
1228,FedEx,TN511695066,free,0.0,2025-01-01,2025-01-05,,delivered,0.97
1230,FedEx,TN259429839,two_day,0.0,2023-10-31,2023-11-05,2023-11-05,shipped,11.9
1231,USPS,TN352085140,express,0.0,2024-07-14,2024-07-17,2024-07-16,in_transit,8.93
1232,USPS,TN950408189,standard,0.26,2025-06-09,2025-06-11,,shipped,19.05
1233,FedEx,TN463777834,express,0.17,2024-10-08,2024-10-10,2024-10-09,shipped,4.14
1234,FedEx,TN900358585,free,0.86,2025-04-01,2025-04-05,2025-04-07,shipped,17.67
1235,DHL,TN740340841,overnight,0.0,2025-02-06,2025-02-09,2025-02-10,shipped,8.35
1236,FedEx,TN315177443,free,0.0,2025-07-15,2025-07-17,2025-07-19,delivered,14.8
1237,UPS,TN718131932,two_day,0.0,2024-01-29,2024-02-04,2024-02-06,returned,4.47
1238,Amazon Logistics,TN962078841,overnight,0.0,2025-05-16,2025-05-21,2025-05-21,shipped,16.17
1240,DHL,TN644093600,overnight,3.72,2024-10-02,2024-10-08,,delivered,11.28
1241,FedEx,TN136660288,express,0.0,2024-04-02,2024-04-05,2024-04-06,returned,8.14
1242,DHL,TN101837031,two_day,18.24,2025-07-07,2025-07-09,2025-07-08,in_transit,13.31
1243,DHL,TN513510066,standard,0.0,2024-12-26,2024-12-28,2024-12-27,delivered,1.34
1244,USPS,TN337649939,free,0.0,2024-04-28,2024-05-01,2024-05-02,pending,0.6
1245,USPS,TN693473507,free,0.0,2024-09-28,2024-10-05,2024-10-06,returned,14.8
1246,FedEx,TN535078108,two_day,2.1,2025-04-02,2025-04-04,2025-04-05,shipped,5.71
1247,UPS,TN856839190,standard,0.0,2024-06-30,2024-07-04,2024-07-06,shipped,5.12
1249,UPS,TN398850314,overnight,15.62,2025-07-03,2025-07-10,2025-07-12,pending,12.27
1250,UPS,TN161455411,standard,0.0,2023-11-12,2023-11-19,2023-11-21,shipped,4.4
1251,FedEx,TN738877691,express,0.0,2025-03-03,2025-03-06,2025-03-07,returned,18.3
1252,DHL,TN535559055,overnight,0.0,2024-07-20,2024-07-22,2024-07-22,shipped,1.35
1253,DHL,TN735655664,overnight,0.0,2024-03-19,2024-03-26,2024-03-25,in_transit,19.83
1254,UPS,TN702168982,express,0.0,2025-08-24,2025-08-30,2025-08-30,in_transit,8.37
1255,UPS,TN397000290,free,0.0,2025-05-24,2025-05-29,2025-05-28,shipped,12.56
1256,DHL,TN899857961,free,19.06,2024-02-09,2024-02-12,2024-02-12,returned,19.33
1257,DHL,TN503810884,standard,0.0,2024-03-31,2024-04-07,2024-04-09,delivered,11.22
1258,Amazon Logistics,TN802093604,express,9.28,2023-10-18,2023-10-21,2023-10-23,returned,19.34
1259,USPS,TN177634594,express,0.0,2024-05-13,2024-05-20,2024-05-21,shipped,1.52
1260,USPS,TN594137935,free,9.84,2023-11-20,2023-11-23,2023-11-24,in_transit,2.21
1261,UPS,TN865437516,express,0.0,2024-07-24,2024-07-29,2024-07-28,pending,18.22
1262,Amazon Logistics,TN728629472,two_day,0.0,2024-11-03,2024-11-08,2024-11-07,pending,16.7
1263,USPS,TN940316723,overnight,0.0,2025-04-09,2025-04-12,2025-04-13,shipped,9.36
1264,DHL,TN732462818,free,17.13,2023-12-21,2023-12-25,2023-12-24,in_transit,9.87
1265,DHL,TN342882704,overnight,0.0,2024-10-02,2024-10-04,2024-10-04,delivered,10.58
1266,FedEx,TN653612526,free,17.65,2024-01-27,2024-01-29,2024-01-29,delivered,6.72
1267,USPS,TN904297593,express,0.0,2023-12-09,2023-12-16,2023-12-15,shipped,13.13
1268,UPS,TN914116893,overnight,0.0,2025-09-11,2025-09-14,,returned,8.47
1269,FedEx,TN468384667,free,0.0,2024-08-04,2024-08-11,2024-08-13,delivered,7.98
1270,DHL,TN658722918,standard,0.0,2024-04-30,2024-05-05,2024-05-04,shipped,19.57
1273,USPS,TN203044491,free,0.0,2025-02-03,2025-02-09,2025-02-10,shipped,17.19
1274,DHL,TN503505789,two_day,0.0,2025-02-13,2025-02-15,2025-02-14,shipped,19.94
1275,UPS,TN415303243,overnight,0.0,2025-07-28,2025-08-01,2025-07-31,pending,18.22
1276,UPS,TN160376606,standard,0.0,2025-02-21,2025-02-24,,delivered,12.82
1277,UPS,TN443625564,standard,0.0,2024-01-31,2024-02-06,2024-02-08,returned,13.02
1278,UPS,TN293280162,overnight,2.78,2023-11-26,2023-12-03,2023-12-05,pending,16.93
1279,Amazon Logistics,TN483197218,express,21.84,2025-09-25,2025-09-30,2025-09-29,in_transit,15.2
1280,USPS,TN248656325,free,0.0,2023-11-07,2023-11-13,2023-11-12,shipped,7.09
1281,USPS,TN202109337,overnight,0.0,2025-02-18,2025-02-23,2025-02-22,pending,12.6
1282,UPS,TN807341586,overnight,0.0,2023-12-28,2024-01-02,2024-01-04,delivered,2.67
1283,DHL,TN119440230,two_day,0.0,2024-08-27,2024-08-31,2024-09-02,pending,2.85
1284,DHL,TN260263583,two_day,0.0,2025-03-27,2025-04-02,2025-04-04,returned,13.16
1285,USPS,TN853091250,overnight,0.0,2025-09-13,2025-09-15,2025-09-14,returned,14.73
1286,DHL,TN678000670,two_day,19.13,2024-04-19,2024-04-22,2024-04-23,returned,14.23
1287,DHL,TN588539201,express,0.0,2024-11-08,2024-11-11,2024-11-11,shipped,4.26
1288,UPS,TN350753112,overnight,7.61,2025-07-02,2025-07-06,2025-07-06,returned,1.11
1289,DHL,TN515764960,express,0.0,2024-10-06,2024-10-12,2024-10-12,delivered,18.73
1290,DHL,TN273256962,overnight,0.0,2025-08-04,2025-08-07,2025-08-08,in_transit,8.6
1292,FedEx,TN643561868,express,24.88,2023-12-02,2023-12-05,2023-12-04,returned,8.54
1293,UPS,TN567758281,free,0.0,2025-02-12,2025-02-18,2025-02-18,in_transit,16.22
1294,UPS,TN183080638,overnight,0.0,2023-12-03,2023-12-07,2023-12-06,in_transit,6.26
1295,USPS,TN176335119,two_day,0.0,2025-03-08,2025-03-15,2025-03-16,delivered,8.68
1296,USPS,TN407977228,two_day,0.0,2024-09-08,2024-09-15,2024-09-14,pending,19.9
1297,Amazon Logistics,TN217092863,express,0.0,2023-11-08,2023-11-12,,pending,7.9
1298,DHL,TN333903143,express,0.0,2024-03-08,2024-03-11,2024-03-10,pending,19.09
1299,UPS,TN866918755,overnight,19.49,2024-10-13,2024-10-16,2024-10-17,returned,7.55
1301,USPS,TN200010910,free,0.0,2025-03-29,2025-03-31,2025-03-31,pending,11.97
1302,FedEx,TN337990791,standard,0.0,2024-11-21,2024-11-23,2024-11-22,in_transit,7.46
1303,USPS,TN917982585,express,8.29,2025-04-10,2025-04-13,2025-04-15,shipped,16.26
1304,DHL,TN717360637,overnight,0.0,2024-09-29,2024-10-04,2024-10-06,pending,13.67
1306,FedEx,TN986022416,two_day,6.0,2023-10-23,2023-10-25,2023-10-27,delivered,4.25
1307,FedEx,TN632790597,free,0.0,2024-04-18,2024-04-25,2024-04-26,delivered,10.8
1308,Amazon Logistics,TN766999818,overnight,0.0,2025-05-18,2025-05-25,2025-05-25,shipped,14.97
1309,UPS,TN993882795,express,0.0,2024-12-16,2024-12-19,2024-12-20,returned,16.09
1310,FedEx,TN549329189,standard,0.0,2024-07-22,2024-07-28,2024-07-28,shipped,10.26
1311,UPS,TN294909506,free,0.0,2025-08-13,2025-08-15,2025-08-15,pending,13.43
1312,FedEx,TN577004960,overnight,0.0,2024-06-12,2024-06-18,2024-06-17,pending,15.51
1313,FedEx,TN422016524,express,0.0,2024-08-11,2024-08-15,2024-08-17,in_transit,16.64
1314,FedEx,TN655410636,overnight,0.0,2024-05-10,2024-05-15,,in_transit,5.64
1315,Amazon Logistics,TN282191833,standard,0.0,2025-06-02,2025-06-06,,in_transit,8.19
1317,UPS,TN383025661,two_day,0.0,2024-08-24,2024-08-31,2024-08-31,pending,7.83
1318,FedEx,TN409650833,express,0.0,2024-05-12,2024-05-18,,in_transit,2.32
1319,Amazon Logistics,TN545032993,overnight,0.0,2023-11-20,2023-11-25,2023-11-27,returned,1.34
1322,DHL,TN915813589,free,0.0,2025-07-22,2025-07-24,2025-07-23,pending,8.6
1325,UPS,TN106891203,overnight,0.0,2024-03-08,2024-03-11,,returned,18.37
1326,FedEx,TN969365423,standard,0.0,2025-09-03,2025-09-05,2025-09-06,delivered,14.12
1327,DHL,TN451186963,standard,0.0,2024-08-27,2024-08-29,2024-08-28,shipped,8.3
1329,USPS,TN624516805,free,7.5,2025-01-22,2025-01-24,2025-01-26,delivered,5.72
1330,UPS,TN772742625,standard,0.0,2024-01-29,2024-02-04,2024-02-03,returned,12.17
1331,FedEx,TN203888362,free,0.0,2025-02-03,2025-02-10,2025-02-10,pending,10.0
1332,USPS,TN340393588,standard,22.86,2025-01-02,2025-01-09,2025-01-10,in_transit,4.21
1333,UPS,TN186249445,overnight,0.0,2023-10-30,2023-11-01,2023-11-03,pending,3.28
1334,DHL,TN615023081,overnight,4.85,2024-02-16,2024-02-23,2024-02-24,shipped,3.48
1335,FedEx,TN607476873,free,0.0,2025-05-11,2025-05-16,2025-05-17,in_transit,18.69
1337,FedEx,TN262214898,express,0.0,2025-04-05,2025-04-11,2025-04-12,delivered,6.88
1338,DHL,TN843106086,express,0.0,2023-11-21,2023-11-26,2023-11-26,shipped,12.58
1339,Amazon Logistics,TN675798533,two_day,14.69,2025-09-11,2025-09-18,2025-09-20,returned,6.28
1340,FedEx,TN905827882,free,0.0,2025-08-20,2025-08-27,2025-08-29,delivered,8.32
1341,USPS,TN512329893,free,0.0,2024-11-30,2024-12-05,2024-12-05,pending,13.58
1342,DHL,TN598162440,overnight,0.0,2025-08-21,2025-08-28,2025-08-30,in_transit,13.35
1343,FedEx,TN175461302,standard,0.0,2024-12-25,2024-12-27,2024-12-26,shipped,1.9
1344,FedEx,TN286297712,free,0.0,2024-10-14,2024-10-19,2024-10-19,in_transit,10.02
1345,FedEx,TN291136795,free,0.0,2023-11-01,2023-11-08,,shipped,19.52
1346,UPS,TN158255242,express,0.0,2025-07-25,2025-07-28,2025-07-27,pending,8.07
1349,UPS,TN429966199,free,0.0,2025-09-03,2025-09-05,,delivered,14.8
1350,USPS,TN283223005,two_day,0.0,2025-09-11,2025-09-16,2025-09-17,pending,18.49
1351,DHL,TN668973136,overnight,0.0,2024-01-17,2024-01-24,2024-01-25,in_transit,16.83
1354,DHL,TN808283061,express,0.0,2024-03-03,2024-03-10,2024-03-12,delivered,7.27
1355,DHL,TN516997278,free,0.0,2025-01-03,2025-01-06,2025-01-07,returned,8.34
1357,USPS,TN478855695,overnight,0.0,2025-08-30,2025-09-05,2025-09-05,pending,5.97
1358,UPS,TN517639321,overnight,1.84,2024-02-27,2024-03-05,2024-03-06,delivered,19.56
1359,DHL,TN593025357,standard,0.0,2023-10-27,2023-11-01,2023-11-02,pending,4.01
1360,UPS,TN223353158,express,0.0,2024-09-07,2024-09-10,2024-09-10,shipped,17.19
1362,DHL,TN378450562,free,20.71,2024-04-04,2024-04-11,2024-04-11,delivered,0.69
