order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_price
1986,1167,864,3,20.68,0.0,62.04
1987,1168,987,1,653.68,0.0,653.68
1988,1169,317,5,22.84,0.0,114.2
1989,1171,924,2,11.18,0.0,22.36
1990,1171,1084,5,12.85,0.0,64.25
1991,1171,704,1,78.73,0.0,78.73
1992,1172,594,5,30.29,0.0,151.45
1993,1173,710,3,114.84,0.0,344.52
1994,1173,626,1,97.11,0.0,97.11
1995,1173,962,5,679.0,0.0,3395.0
1996,1173,540,5,28.54,0.0,142.7
1997,1174,414,5,670.55,0.0,3352.75
1998,1175,40,1,45.9,0.0,45.9
1999,1177,93,4,35.94,2.65,133.16
2000,1177,944,3,233.57,53.43,540.42
2001,1178,131,5,27.64,4.38,116.3
2002,1178,367,1,11.32,0.0,11.32
2003,1178,901,3,7.36,0.19,21.51
2004,1179,487,5,17.13,0.0,85.65
2005,1179,907,3,142.26,41.14,303.36
2006,1180,58,4,64.72,5.19,238.12
2007,1182,322,3,15.19,4.4,32.37
2008,1182,159,4,134.68,0.0,538.72
2009,1183,481,2,82.63,0.0,165.26
2010,1184,47,3,33.82,0.0,101.46
2011,1186,1023,3,108.15,0.0,324.45
2012,1187,802,3,55.2,14.57,121.89
2013,1188,1057,2,337.96,0.0,675.92
2014,1188,500,5,176.78,0.0,883.9
2015,1189,1169,1,159.69,26.47,133.22
2016,1189,806,1,57.02,0.0,57.02
2017,1189,1192,1,12.36,0.0,12.36
2018,1190,456,2,105.65,0.0,211.3
2019,1190,265,2,84.28,19.43,129.7
2020,1190,847,5,21.65,0.0,108.25
2021,1190,74,1,650.05,0.0,650.05
2022,1190,1171,2,1387.87,314.61,2146.52
2023,1193,661,3,58.92,0.0,176.76
2024,1193,30,1,9.08,0.0,9.08
2025,1193,593,5,250.81,0.0,1254.05
2026,1194,497,4,10.29,0.0,41.16
2027,1195,90,2,8.07,0.0,16.14
2028,1195,204,4,721.01,0.0,2884.04
2029,1195,1162,4,60.24,15.8,177.76
2030,1195,776,1,22.44,0.0,22.44
2031,1196,536,1,17.34,0.0,17.34
2032,1197,1065,1,18.32,0.0,18.32
2033,1197,982,3,189.01,5.41,550.8
2034,1197,491,5,936.09,0.0,4680.45
2035,1198,697,3,310.37,64.97,736.2
2036,1198,314,1,1180.16,0.0,1180.16
2037,1199,212,1,59.57,0.0,59.57
2038,1199,965,1,15.27,0.0,15.27
2039,1199,866,5,761.58,0.0,3807.9
2040,1200,164,2,86.35,0.0,172.7
2041,1200,268,1,13.34,0.0,13.34
2042,1200,953,2,104.86,0.0,209.72
2043,1201,960,3,224.58,0.0,673.74
2044,1201,929,3,637.92,55.56,1747.08
2045,1202,1045,1,46.47,0.0,46.47
2046,1202,59,3,88.51,23.33,195.54
2047,1202,892,1,27.44,6.03,21.41
2048,1203,673,4,79.26,0.0,317.04
2049,1203,1014,2,170.66,0.0,341.32
2050,1204,270,4,1485.22,0.0,5940.88
2051,1204,1104,2,1094.33,0.0,2188.66
2052,1205,624,5,36.74,0.0,183.7
2053,1205,898,5,540.39,0.0,2701.95
2054,1205,1134,4,25.08,6.97,72.44
2055,1206,405,5,32.84,0.0,164.2
2056,1206,436,4,47.0,0.0,188.0
2057,1206,1127,3,237.98,0.0,713.94
2058,1206,718,5,51.6,0.0,258.0
2059,1207,1134,5,25.08,0.0,125.4
2060,1207,527,5,487.89,0.0,2439.45
2061,1207,797,4,176.54,0.0,706.16
2062,1208,232,2,43.92,0.0,87.84
2063,1210,379,3,11.94,0.0,35.82
2064,1212,1188,5,92.55,0.0,462.75
2065,1212,300,2,242.6,47.47,390.26
2066,1212,654,5,723.95,0.0,3619.75
2067,1212,240,4,15.24,0.0,60.96
2068,1212,1111,5,20.6,0.0,103.0
2069,1213,628,1,219.36,0.0,219.36
2070,1213,175,2,17.95,0.0,35.9
2071,1214,210,4,1327.48,0.0,5309.92
2072,1215,1005,3,107.64,0.0,322.92
2073,1215,631,3,37.29,0.0,111.87
2074,1216,373,2,31.88,0.0,63.76
2075,1217,661,1,58.92,0.0,58.92
2076,1218,715,4,419.96,0.0,1679.84
2077,1218,641,5,51.55,0.0,257.75
2078,1219,257,1,94.4,0.0,94.4
2079,1220,124,5,7.24,0.0,36.2
2080,1220,596,2,14.51,0.0,29.02
2081,1220,43,1,541.63,7.14,534.49
2082,1222,634,5,131.11,0.0,655.55
2083,1222,1053,3,8.11,0.0,24.33
2084,1223,369,3,791.48,0.0,2374.44
2085,1223,1169,2,159.69,0.0,319.38
2086,1223,902,2,82.09,0.0,164.18
2087,1224,348,1,730.6,0.0,730.6
2088,1224,833,1,86.72,0.0,86.72
2089,1225,1173,1,11.11,0.0,11.11
2090,1225,1163,1,267.49,21.87,245.62
2091,1225,922,2,59.66,0.0,119.32
2092,1226,1171,5,1387.87,0.0,6939.35
2093,1226,417,2,212.3,21.75,381.1
2094,1226,596,1,14.51,0.0,14.51
2095,1227,118,1,82.91,0.0,82.91
2096,1227,264,1,162.94,0.0,162.94
2097,1228,107,5,117.26,0.0,586.3
2098,1228,953,4,104.86,0.0,419.44
2099,1230,566,1,68.3,0.0,68.3
2100,1231,879,4,34.35,1.84,130.04
2101,1231,303,3,762.04,0.0,2286.12
2102,1232,133,5,165.66,0.0,828.3
2103,1232,784,2,176.19,39.93,272.52
2104,1232,863,5,127.91,0.0,639.55
2105,1232,938,3,1071.19,0.0,3213.57
2106,1233,492,1,10.06,0.0,10.06
2107,1234,95,2,7.17,0.0,14.34
2108,1234,848,1,448.29,0.0,448.29
2109,1235,776,1,22.44,0.0,22.44
2110,1235,894,4,588.38,0.0,2353.52
2111,1235,88,1,127.01,30.22,96.79
2112,1235,829,3,135.14,0.0,405.42
2113,1235,563,2,97.41,0.0,194.82
2114,1236,183,3,18.01,0.0,54.03
2115,1236,236,5,457.04,0.0,2285.2
2116,1236,276,3,39.61,0.0,118.83
2117,1236,7,3,58.63,17.46,123.51
2118,1236,624,1,36.74,0.0,36.74
2119,1237,553,1,98.38,0.0,98.38
2120,1237,848,4,448.29,0.0,1793.16
2121,1238,1012,4,23.56,4.15,77.64
2122,1238,1053,5,8.11,0.0,40.55
2123,1238,176,5,19.08,0.0,95.4
2124,1240,196,5,88.44,0.0,442.2
2125,1241,439,1,97.94,0.0,97.94
2126,1242,245,1,9.1,0.0,9.1
2127,1242,1027,5,290.77,0.0,1453.85
2128,1242,469,3,31.22,0.0,93.66
2129,1243,750,4,184.09,0.0,736.36
2130,1243,478,1,59.76,0.0,59.76
2131,1244,650,4,76.15,0.0,304.6
2132,1245,173,4,714.3,0.0,2857.2
2133,1245,154,2,1337.68,149.78,2375.8
2134,1246,960,4,224.58,0.0,898.32
2135,1247,446,4,540.96,0.0,2163.84
2136,1247,647,2,41.39,0.0,82.78
2137,1247,1185,4,61.36,0.0,245.44
2138,1249,866,4,761.58,0.0,3046.32
2139,1249,1038,2,67.02,0.0,134.04
2140,1249,474,3,15.09,0.0,45.27
2141,1250,87,1,15.98,0.0,15.98
2142,1250,130,4,163.42,18.85,578.28
2143,1250,123,4,142.59,0.0,570.36
2144,1250,668,2,13.89,0.0,27.78
2145,1250,265,3,84.28,14.25,210.09
2146,1251,776,3,22.44,3.65,56.37
2147,1252,263,3,63.41,0.0,190.23
2148,1252,684,1,334.62,0.0,334.62
2149,1252,378,4,10.96,0.0,43.84
2150,1253,916,3,32.84,0.0,98.52
2151,1253,78,5,4.16,0.0,20.8
2152,1254,1139,2,21.51,0.5,42.02
2153,1254,774,2,786.9,7.45,1558.9
2154,1254,917,3,12.29,0.0,36.87
2155,1255,701,5,832.09,0.0,4160.45
2156,1256,1107,5,141.81,0.0,709.05
2157,1257,321,3,35.52,0.0,106.56
2158,1257,561,3,14.05,0.0,42.15
2159,1258,989,1,361.34,0.0,361.34
2160,1259,71,3,508.62,0.0,1525.86
2161,1260,864,2,20.68,4.5,32.36
2162,1261,877,4,386.66,0.0,1546.64
2163,1261,51,3,17.47,0.0,52.41
2164,1261,699,4,11.0,0.21,43.16
2165,1262,1172,5,140.93,41.28,498.25
2166,1263,1,3,540.49,0.0,1621.47
2167,1263,807,1,7.58,2.07,5.51
2168,1263,966,4,211.65,0.0,846.6
2169,1264,842,1,61.73,0.0,61.73
2170,1264,669,5,47.24,11.79,177.25
2171,1265,1106,4,136.2,0.0,544.8
2172,1265,796,1,25.53,0.0,25.53
2173,1265,1050,5,40.53,0.0,202.65
2174,1266,316,4,118.48,31.29,348.76
2175,1267,915,4,254.34,0.0,1017.36
2176,1267,171,3,17.57,0.33,51.72
2177,1268,749,1,51.2,0.0,51.2
2178,1269,429,4,19.42,0.0,77.68
2179,1269,616,2,366.4,91.74,549.32
2180,1270,1009,4,1206.37,0.0,4825.48
2181,1270,690,2,62.76,0.0,125.52
2182,1273,1114,5,70.17,0.0,350.85
2183,1274,660,1,93.1,9.07,84.03
2184,1274,664,1,290.77,32.41,258.36
2185,1274,807,5,7.58,0.0,37.9
2186,1275,610,1,34.99,0.0,34.99
2187,1276,1171,3,1387.87,373.28,3043.77
2188,1276,601,5,478.74,15.87,2314.35
2189,1277,707,5,36.77,0.0,183.85
2190,1277,205,3,13.75,0.38,40.11
2191,1278,784,4,176.19,0.0,704.76
2192,1279,1152,4,3.37,0.0,13.48
2193,1279,1033,4,511.57,4.16,2029.64
2194,1280,1175,4,140.24,0.0,560.96
2195,1281,972,3,16.52,0.0,49.56
2196,1281,1150,4,79.4,5.21,296.76
2197,1282,986,5,1769.21,310.51,7293.5
2198,1282,1091,4,766.72,0.0,3066.88
2199,1283,439,1,97.94,0.0,97.94
2200,1283,377,1,195.48,0.0,195.48
2201,1284,1008,2,103.67,0.0,207.34
2202,1284,52,2,37.53,0.0,75.06
2203,1284,930,4,9.01,0.0,36.04
2204,1284,190,3,134.24,0.0,402.72
2205,1285,327,5,390.97,0.0,1954.85
2206,1285,1170,2,6.84,1.14,11.4
2207,1285,212,1,59.57,0.0,59.57
2208,1286,466,4,280.04,23.7,1025.36
2209,1286,681,3,336.83,0.0,1010.49
2210,1287,691,1,15.76,0.0,15.76
2211,1288,294,1,882.79,0.0,882.79
2212,1289,1057,1,337.96,0.0,337.96
2213,1289,264,1,162.94,0.0,162.94
2214,1289,981,2,323.59,0.0,647.18
2215,1290,330,5,125.68,0.0,628.4
2216,1290,938,2,1071.19,0.0,2142.38
2217,1292,1072,1,71.02,0.0,71.02
2218,1292,1105,1,613.42,0.0,613.42
2219,1292,434,5,97.96,14.09,419.35
2220,1292,942,3,863.34,0.0,2590.02
2221,1292,1189,2,106.78,0.0,213.56
2222,1293,507,2,91.5,0.0,183.0
2223,1294,1029,3,40.95,2.04,116.73
2224,1295,978,4,42.16,0.0,168.64
2225,1295,78,5,4.16,0.0,20.8
2226,1296,737,2,26.94,0.0,53.88
2227,1296,1081,3,251.27,0.0,753.81
2228,1297,1185,2,61.36,12.01,98.7
2229,1298,613,2,49.51,0.0,99.02
2230,1298,903,2,59.04,0.0,118.08
2231,1299,1120,1,65.52,0.0,65.52
2232,1301,916,2,32.84,0.0,65.68
2233,1302,560,5,317.05,0.0,1585.25
2234,1302,426,5,192.73,0.0,963.65
2235,1302,496,3,358.89,0.0,1076.67
2236,1303,517,4,16.2,0.0,64.8
2237,1304,422,3,31.99,0.0,95.97
2238,1304,896,1,148.04,0.0,148.04
2239,1304,228,3,15.01,0.0,45.03
2240,1304,147,1,14.65,0.0,14.65
2241,1306,1031,3,194.19,0.0,582.57
2242,1306,126,3,65.96,0.0,197.88
2243,1306,729,2,48.85,0.0,97.7
2244,1306,155,3,15.28,0.0,45.84
2245,1307,686,2,44.7,0.0,89.4
2246,1307,799,1,149.34,0.0,149.34
2247,1308,641,3,51.55,0.0,154.65
2248,1308,615,3,12.21,3.36,26.55
2249,1309,537,3,114.55,0.0,343.65
2250,1309,920,5,85.21,0.0,426.05
2251,1309,738,2,26.31,2.69,47.24
2252,1310,585,1,685.08,0.0,685.08
2253,1310,876,2,104.36,0.0,208.72
2254,1310,6,2,721.28,190.63,1061.3
2255,1311,18,4,589.45,0.0,2357.8
2256,1311,420,2,16.48,0.0,32.96
2257,1312,81,2,58.04,7.44,101.2
2258,1313,639,2,392.43,14.58,755.7
2259,1313,1179,2,33.91,0.0,67.82
2260,1313,79,2,5.08,0.0,10.16
2261,1314,941,4,42.71,0.0,170.84
2262,1314,1175,5,140.24,7.59,663.25
2263,1314,679,1,93.28,0.0,93.28
2264,1315,356,3,23.29,0.0,69.87
2265,1315,329,2,39.8,0.0,79.6
2266,1315,316,2,118.48,4.17,228.62
2267,1317,895,5,1388.39,238.41,5749.9
2268,1318,796,1,25.53,0.0,25.53
2269,1319,350,2,41.35,0.0,82.7
2270,1319,999,2,13.88,2.72,22.32
2271,1322,746,5,178.4,0.0,892.0
2272,1325,583,5,39.12,0.0,195.6
2273,1325,992,4,21.35,0.0,85.4
2274,1326,826,1,927.26,0.0,927.26
2275,1327,761,5,112.33,19.0,466.65
2276,1327,785,5,723.24,0.0,3616.2
2277,1327,1126,5,44.54,3.16,206.9
2278,1329,616,5,366.4,0.0,1832.0
2279,1329,69,5,26.04,0.0,130.2
2280,1329,1067,3,192.54,0.0,577.62
2281,1330,1028,3,592.59,0.0,1777.77
2282,1330,597,5,993.97,0.0,4969.85
2283,1331,110,5,131.68,0.0,658.4
2284,1331,978,1,42.16,0.0,42.16
2285,1332,601,5,478.74,40.14,2193.0
2286,1332,746,4,178.4,0.0,713.6
2287,1333,673,2,79.26,0.0,158.52
2288,1334,920,5,85.21,0.0,426.05
2289,1334,755,4,1574.4,0.0,6297.6
2290,1334,1111,3,20.6,4.48,48.36
2291,1334,818,5,727.75,168.66,2795.45
2292,1335,848,2,448.29,0.0,896.58
2293,1337,805,3,111.29,0.0,333.87
2294,1337,1153,2,30.68,0.0,61.36
2295,1337,435,2,283.68,0.0,567.36
2296,1338,500,5,176.78,0.0,883.9
2297,1338,1067,1,192.54,26.78,165.76
2298,1339,10,5,1391.97,0.0,6959.85
2299,1339,176,2,19.08,0.0,38.16
2300,1340,886,5,14.9,0.0,74.5
2301,1341,693,5,35.45,0.0,177.25
2302,1342,664,4,290.77,0.0,1163.08
2303,1342,241,5,85.08,0.0,425.4
2304,1342,172,1,197.46,0.0,197.46
2305,1343,1130,3,293.03,0.0,879.09
2306,1343,908,3,40.54,0.0,121.62
2307,1343,43,3,541.63,0.0,1624.89
2308,1344,411,5,66.85,0.0,334.25
2309,1344,524,2,63.54,0.0,127.08
2310,1345,1073,4,206.8,16.17,762.52
2311,1346,1144,1,6.59,0.0,6.59
2312,1346,251,1,194.07,27.59,166.48
2313,1349,586,5,24.83,0.0,124.15
2314,1349,142,1,932.65,0.0,932.65
2315,1349,400,3,1128.07,0.0,3384.21
2316,1349,167,4,12.38,0.0,49.52
2317,1349,74,5,650.05,0.0,3250.25
2318,1350,556,1,9.26,0.0,9.26
2319,1350,1069,5,1047.0,0.0,5235.0
2320,1350,454,3,297.84,0.0,893.52
2321,1350,226,1,1310.54,0.0,1310.54
2322,1351,142,1,932.65,0.0,932.65
2323,1354,10,2,1391.97,89.39,2605.16
2324,1355,307,5,56.74,0.0,283.7
2325,1355,342,4,72.88,0.0,291.52
2326,1357,622,3,41.36,11.02,91.02
2327,1357,4,5,45.73,0.0,228.65
2328,1358,1026,1,85.01,0.0,85.01
2329,1358,786,3,47.45,0.0,142.35
2330,1358,285,4,72.02,15.88,224.56
2331,1358,873,5,126.24,0.0,631.2
2332,1358,112,3,12.53,0.0,37.59
2333,1359,785,4,723.24,0.0,2892.96
2334,1359,15,1,7.35,0.0,7.35
2335,1359,516,4,184.37,0.0,737.48
2336,1360,415,3,11.27,0.0,33.81
2337,1360,446,5,540.96,0.0,2704.8
2338,1362,1125,2,71.33,0.0,142.66
2339,1362,229,5,22.99,0.0,114.95
2340,1364,23,1,74.91,0.0,74.91
2341,1365,819,4,29.98,0.0,119.92
2342,1365,249,2,69.9,0.0,139.8
2343,1366,549,4,14.17,0.0,56.68
2344,1367,90,1,8.07,0.0,8.07
2345,1367,182,3,38.44,0.0,115.32
2346,1369,899,3,59.43,0.0,178.29
2347,1369,487,3,17.13,0.0,51.39
2348,1369,1191,5,55.27,0.0,276.35
2349,1370,393,3,262.24,0.0,786.72
2350,1370,607,1,13.49,3.94,9.55
2351,1371,651,2,55.72,16.28,78.88
2352,1371,621,3,7.0,0.0,21.0
2353,1371,811,2,43.89,0.0,87.78
2354,1372,896,4,148.04,0.0,592.16
2355,1372,418,4,42.77,0.0,171.08
2356,1372,277,5,36.77,0.0,183.85
2357,1372,505,2,3.55,1.04,5.02
2358,1372,858,3,38.85,0.0,116.55
2359,1373,1171,2,1387.87,0.0,2775.74
2360,1374,146,1,107.87,24.12,83.75
2361,1376,43,2,541.63,0.0,1083.26
2362,1376,823,2,39.15,0.0,78.3
2363,1376,751,1,42.71,9.0,33.71
2364,1377,758,3,391.53,0.0,1174.59
2365,1377,1115,5,1069.91,0.0,5349.55
2366,1377,295,3,50.71,0.0,152.13
2367,1378,1077,3,12.15,0.0,36.45
2368,1378,1094,2,222.46,46.52,351.88
2369,1378,329,1,39.8,0.0,39.8
2370,1378,916,4,32.84,0.0,131.36
2371,1379,431,2,33.41,0.0,66.82
2372,1380,621,1,7.0,1.07,5.93
2373,1380,268,1,13.34,0.0,13.34
2374,1380,531,4,8.86,0.0,35.44
2375,1381,413,3,64.41,17.6,140.43
2376,1381,552,5,1186.86,0.0,5934.3
2377,1383,393,1,262.24,0.0,262.24
2378,1384,242,1,450.24,0.0,450.24
2379,1384,1061,1,543.58,0.0,543.58
2380,1384,787,5,377.19,60.92,1581.35
2381,1384,221,2,78.39,0.0,156.78
2382,1385,827,3,283.71,0.0,851.13
2383,1385,246,5,95.71,0.0,478.55
2384,1388,44,4,118.17,0.0,472.68
2385,1389,924,5,11.18,0.0,55.9
2386,1389,482,5,147.47,0.0,737.35
2387,1390,883,3,120.46,0.0,361.38
2388,1391,916,4,32.84,0.0,131.36
2389,1392,31,3,11.42,0.0,34.26
2390,1392,163,4,407.57,32.29,1501.12
2391,1393,690,4,62.76,0.0,251.04
2392,1393,269,2,174.11,35.94,276.34
2393,1394,425,5,11.5,0.26,56.2
2394,1394,538,2,1263.03,167.94,2190.18
2395,1394,383,1,45.79,0.0,45.79
2396,1395,504,3,42.14,0.0,126.42
2397,1395,776,2,22.44,0.0,44.88
2398,1395,305,4,138.91,0.0,555.64
2399,1396,1198,4,304.68,0.0,1218.72
2400,1396,660,1,93.1,0.0,93.1
2401,1397,906,3,38.79,0.0,116.37
2402,1398,478,4,59.76,7.08,210.72
2403,1398,1096,2,1146.9,126.58,2040.64
2404,1399,439,1,97.94,0.0,97.94
2405,1399,962,2,679.0,0.0,1358.0
2406,1399,46,4,201.0,0.0,804.0
2407,1400,871,3,225.73,0.0,677.19
2408,1400,683,5,35.49,0.0,177.45
2409,1400,1141,1,5.71,0.0,5.71
2410,1401,1171,1,1387.87,0.0,1387.87
2411,1402,726,5,444.2,0.0,2221.0
2412,1402,197,5,242.56,0.0,1212.8
2413,1402,1151,5,135.1,0.0,675.5
2414,1403,25,1,893.21,153.09,740.12
2415,1403,145,4,200.42,0.0,801.68
2416,1404,232,4,43.92,0.0,175.68
2417,1404,799,5,149.34,0.0,746.7
2418,1404,184,2,298.33,0.0,596.66
2419,1404,1173,5,11.11,0.0,55.55
2420,1404,459,2,431.78,0.0,863.56
2421,1405,977,4,1220.36,0.0,4881.44
2422,1405,848,5,448.29,114.34,1669.75
2423,1405,453,4,179.97,0.0,719.88
2424,1406,335,5,47.13,0.0,235.65
2425,1406,1115,1,1069.91,0.0,1069.91
2426,1406,352,5,391.58,0.0,1957.9
2427,1406,1187,2,41.62,0.0,83.24
2428,1407,1088,5,23.19,0.09,115.5
2429,1407,740,2,1158.4,0.0,2316.8
2430,1408,492,1,10.06,0.0,10.06
2431,1409,731,5,42.7,0.0,213.5
2432,1410,272,4,56.34,0.0,225.36
2433,1410,81,4,58.04,0.0,232.16
2434,1411,124,3,7.24,0.0,21.72
2435,1411,1105,2,613.42,0.0,1226.84
2436,1411,608,2,25.05,4.84,40.42
2437,1412,1132,1,51.73,0.0,51.73
2438,1412,822,4,281.21,0.0,1124.84
2439,1412,193,5,179.07,0.0,895.35
2440,1413,211,3,43.88,0.0,131.64
2441,1413,224,5,151.54,0.0,757.7
2442,1413,521,1,18.85,0.0,18.85
2443,1414,1087,5,207.2,0.0,1036.0
2444,1414,28,4,134.42,0.0,537.68
2445,1414,344,1,152.46,24.39,128.07
2446,1415,245,2,9.1,0.0,18.2
2447,1415,193,2,179.07,0.0,358.14
2448,1416,671,1,33.56,0.0,33.56
2449,1416,595,2,60.2,0.0,120.4
2450,1416,996,3,37.74,5.7,96.12
2451,1417,300,1,242.6,0.0,242.6
2452,1417,291,4,1809.17,0.0,7236.68
2453,1418,667,3,70.45,0.0,211.35
2454,1419,267,3,18.37,0.0,55.11
2455,1419,585,5,685.08,0.0,3425.4
2456,1421,878,3,49.51,0.0,148.53
2457,1421,589,5,11.26,0.0,56.3
2458,1421,297,3,20.28,0.0,60.84
2459,1422,546,1,430.0,19.48,410.52
2460,1422,64,4,41.45,10.25,124.8
2461,1423,427,5,116.99,0.0,584.95
2462,1424,47,1,33.82,0.0,33.82
2463,1424,749,1,51.2,2.82,48.38
2464,1425,220,1,38.08,0.0,38.08
2465,1427,828,1,36.02,0.0,36.02
2466,1427,387,2,39.23,0.0,78.46
2467,1428,710,1,114.84,18.52,96.32
2468,1428,781,1,14.63,0.0,14.63
2469,1428,325,4,1036.3,0.0,4145.2
2470,1430,338,5,85.33,0.0,426.65
2471,1430,584,5,31.81,0.0,159.05
2472,1430,243,3,64.66,0.0,193.98
2473,1430,75,1,45.51,0.0,45.51
2474,1430,474,5,15.09,3.53,57.8
2475,1431,499,1,4.13,0.88,3.25
2476,1431,585,5,685.08,26.29,3293.95
2477,1431,806,3,57.02,0.0,171.06
2478,1433,339,5,22.01,0.26,108.75
2479,1433,512,4,1910.2,0.0,7640.8
2480,1433,697,1,310.37,0.0,310.37
2481,1434,519,4,18.92,0.69,72.92
2482,1435,421,3,53.93,12.19,125.22
2483,1436,1066,1,321.57,0.0,321.57
2484,1437,606,1,213.81,0.0,213.81
2485,1438,597,3,993.97,199.99,2381.94
2486,1439,1193,5,15.7,0.0,78.5
2487,1439,114,1,15.54,1.14,14.4
2488,1439,665,2,1185.45,0.0,2370.9
2489,1440,10,1,1391.97,0.0,1391.97
2490,1442,935,2,12.31,0.0,24.62
2491,1442,932,5,48.22,0.0,241.1
2492,1443,293,5,55.97,0.0,279.85
2493,1443,978,3,42.16,0.0,126.48
2494,1443,800,4,401.84,0.0,1607.36
2495,1444,211,2,43.88,3.54,80.68
2496,1445,971,5,13.49,3.43,50.3
2497,1445,141,1,57.09,0.0,57.09
2498,1445,374,1,23.82,0.0,23.82
2499,1445,615,5,12.21,0.0,61.05
2500,1447,809,1,28.09,5.15,22.94
2501,1447,1151,5,135.1,0.0,675.5
2502,1448,1126,2,44.54,0.0,89.08
2503,1448,365,5,1717.84,151.15,7833.45
2504,1448,132,2,79.01,0.0,158.02
2505,1448,246,1,95.71,0.0,95.71
2506,1448,814,5,25.26,0.0,126.3
2507,1449,290,1,371.94,0.0,371.94
2508,1449,253,5,182.02,0.0,910.1
2509,1450,356,5,23.29,0.0,116.45
2510,1450,817,4,353.23,0.0,1412.92
2511,1451,970,1,14.58,0.0,14.58
2512,1452,1090,1,35.25,2.92,32.33
2513,1452,984,2,74.17,0.0,148.34
2514,1454,797,4,176.54,0.0,706.16
2515,1454,63,1,58.95,0.0,58.95
2516,1454,895,1,1388.39,0.0,1388.39
2517,1456,886,3,14.9,0.0,44.7
2518,1457,1070,5,47.87,0.0,239.35
2519,1457,895,1,1388.39,0.0,1388.39
2520,1457,403,3,56.68,0.0,170.04
2521,1457,482,2,147.47,0.0,294.94
2522,1458,794,1,45.31,0.0,45.31
2523,1460,42,2,75.74,0.0,151.48
2524,1461,974,3,1067.75,220.9,2540.55
2525,1462,560,2,317.05,0.0,634.1
2526,1462,1003,2,31.94,0.0,63.88
2527,1463,626,2,97.11,29.1,136.02
2528,1463,333,3,828.61,0.0,2485.83
2529,1464,612,4,17.79,0.0,71.16
2530,1464,654,1,723.95,0.0,723.95
2531,1465,704,1,78.73,0.0,78.73
2532,1465,476,2,1471.46,0.0,2942.92
2533,1466,997,5,94.39,0.0,471.95
2534,1466,350,3,41.35,0.0,124.05
2535,1466,201,1,115.5,0.0,115.5
2536,1467,996,5,37.74,0.0,188.7
2537,1468,904,2,11.54,0.0,23.08
2538,1470,560,3,317.05,0.0,951.15
2539,1470,518,5,215.06,0.0,1075.3
2540,1470,985,1,46.75,0.0,46.75
2541,1471,24,4,49.97,0.0,199.88
2542,1472,258,5,45.25,0.0,226.25
2543,1472,996,5,37.74,0.0,188.7
2544,1472,229,1,22.99,0.0,22.99
2545,1473,584,1,31.81,0.0,31.81
2546,1473,1044,2,76.73,0.0,153.46
2547,1473,1022,2,62.24,0.0,124.48
2548,1473,669,3,47.24,0.0,141.72
2549,1474,1150,2,79.4,0.0,158.8
2550,1475,936,4,32.65,0.0,130.6
2551,1476,972,3,16.52,0.0,49.56
2552,1476,1199,1,44.76,10.7,34.06
2553,1478,871,2,225.73,53.99,343.48
2554,1478,649,3,43.32,0.0,129.96
2555,1478,719,5,14.38,0.0,71.9
2556,1479,581,3,511.3,0.0,1533.9
2557,1479,1105,5,613.42,0.0,3067.1
2558,1480,606,5,213.81,57.75,780.3
2559,1480,602,1,302.88,0.0,302.88
2560,1480,700,4,68.84,0.0,275.36
2561,1482,337,1,12.94,0.0,12.94
2562,1482,91,2,251.22,0.0,502.44
2563,1482,908,2,40.54,0.0,81.08
2564,1483,1053,3,8.11,0.0,24.33
2565,1483,781,2,14.63,0.0,29.26
2566,1484,1155,2,23.21,2.07,42.28
2567,1484,58,2,64.72,12.37,104.7
2568,1484,469,4,31.22,0.0,124.88
2569,1484,603,5,45.32,0.0,226.6
2570,1484,260,2,181.13,0.0,362.26
2571,1485,808,2,32.85,0.0,65.7
2572,1486,293,5,55.97,0.0,279.85
2573,1486,861,2,67.81,7.39,120.84
2574,1486,579,3,424.33,0.0,1272.99
2575,1486,644,5,194.59,11.04,917.75
2576,1487,525,3,331.93,0.0,995.79
2577,1488,97,3,107.57,0.0,322.71
2578,1489,696,1,29.84,0.0,29.84
2579,1489,1058,4,1767.55,0.0,7070.2
2580,1489,867,2,25.35,0.0,50.7
2581,1490,575,1,44.94,0.0,44.94
2582,1490,520,3,1526.53,0.0,4579.59
2583,1490,1003,3,31.94,0.0,95.82
2584,1491,83,5,13.1,0.0,65.5
2585,1491,1005,2,107.64,0.0,215.28
2586,1491,916,1,32.84,0.0,32.84
2587,1492,933,3,744.22,0.0,2232.66
2588,1493,638,2,6.5,0.0,13.0
2589,1493,1039,2,470.5,13.82,913.36
2590,1494,354,5,20.67,0.0,103.35
2591,1494,523,5,17.08,0.0,85.4
2592,1495,89,2,56.86,8.76,96.2
2593,1496,652,5,177.99,0.0,889.95
2594,1497,217,4,35.82,0.0,143.28
2595,1497,654,3,723.95,206.39,1552.68
2596,1498,1161,5,52.77,0.0,263.85
2597,1498,951,4,55.17,0.0,220.68
2598,1498,53,1,46.5,0.0,46.5
2599,1498,315,5,342.87,0.0,1714.35
2600,1500,99,3,52.74,15.28,112.38
2601,1500,89,3,56.86,0.0,170.58
2602,1500,537,5,114.55,0.0,572.75
2603,1501,908,3,40.54,5.28,105.78
2604,1502,890,2,305.6,0.0,611.2
2605,1502,218,1,310.37,67.14,243.23
2606,1503,1039,5,470.5,0.0,2352.5
2607,1504,112,2,12.53,3.27,18.52
2608,1505,546,3,430.0,0.0,1290.0
